"","x"
"1019",3351
"1020",3356
"1021",3357
"1022",3364
"1023",3365
"1024",3372
"1025",3375
"1026",3381
"1027",3384
"1028",3386
"1029",3394
"1030",3400
"1031",3401
"1032",3405
"1033",3413
"1034",3420
"1035",3421
"1036",3422
"1037",3424
"1038",3425
"1039",3428
"1040",3430
"1041",3432
"1042",3433
"1043",3439
"1044",3440
"1045",3441
"1046",3442
"1047",3443
"1048",3445
"1049",3448
"1050",3449
"1051",3450
"1052",3451
"1053",3452
"1054",3453
"1055",3455
"1056",3456
"1057",3457
"1058",3458
"1059",3460
"1060",3462
"1061",3463
"1062",3464
"1063",3469
"1064",3470
"1065",3472
"1066",3475
"1067",3476
"1068",3478
"1069",3479
"1070",3481
"1071",3483
"1072",3484
"1073",3487
"1074",3491
"1075",3495
"1076",3498
"1077",3505
"1078",3518
"1079",3519
"1080",3520
"1081",3521
"1082",3525
"1083",3532
"1084",3539
"1085",3541
"1086",3555
"1087",3556
"1088",3558
"1089",3570
"1090",3572
"1091",3576
"1092",3577
"1093",3580
"1094",3582
"1095",3583
"1096",3584
"1097",3585
"1098",3591
"1099",3596
"1100",3599
"1101",3600
"1102",3602
"1103",3604
"1104",3610
"1105",3612
"1106",3614
"1107",3617
"1108",3620
"1109",3621
"1110",3622
"1111",3626
"1112",3629
"1113",3639
"1114",3642
"1115",3647
"1116",3648
"1117",3650
"1118",3663
"1119",3669
"1120",3671
"1121",3673
"1122",3674
"1123",3675
"1124",3676
"1125",3686
"1126",3708
"1127",3719
"1128",3720
"1129",3721
"1130",3723
"1131",3728
"1132",3733
"1133",3736
"1134",3737
"1135",3738
"1136",3749
"1137",3752
"1138",3753
"1139",3755
"1140",3756
"1141",3776
"1142",3779
"1143",3782
"1144",3784
"1145",3785
"1146",3786
"1147",3788
"1148",3790
"1149",3792
"1150",3798
"1151",3801
"1152",3805
"1153",3808
"1154",3810
"1155",3812
"1156",3813
"1157",3814
"1158",3815
"1159",3819
"1160",3820
"1161",3822
"1162",3827
"1163",3829
"1164",3835
"1165",3840
"1166",3848
"1167",3853
"1168",3856
"1169",3858
"1170",3860
"1171",3861
"1172",3862
"1173",3864
"1174",3866
"1175",3876
"1176",3883
"1177",3886
"1178",3888
"1179",3889
"1180",3894
"1181",3899
"1182",3914
"1183",3915
"1184",3916
"1185",3921
"1186",3922
"1187",3923
"1188",3927
"1189",3929
"1190",3932
"1191",3941
"1192",3942
"1193",3944
"1194",3947
"1195",3949
"1196",3950
"1197",3952
"1198",3953
"1199",3956
"1200",3958
"1201",3962
"1202",3964
"1203",3966
"1204",3967
"1205",3968
"1206",3970
"1207",3971
"1208",3975
"1209",3976
"1210",3978
"1211",3979
"1212",3981
"1213",3983
"1214",3984
"1215",3985
"1216",3986
"1217",3987
"1218",3989
"1219",3990
"1220",3994
"1221",3995
"1222",4001
"1223",4002
"1224",4005
"1225",4006
"1226",4007
"1227",4008
"1228",4009
"1229",4010
"1230",4011
"1231",4014
"1232",4015
"1233",4016
"1234",4018
"1235",4019
"1236",4020
"1237",4021
"1238",4027
"1239",4032
"1240",4033
"1241",4038
"1242",4048
"1243",4053
"1244",4054
"1245",4056
"1246",4057
"1247",4058
"1248",4059
"1249",4060
"1250",4064
"1251",4065
"1252",4067
"1253",4068
"1254",4073
"1255",4078
"1256",4080
"1257",4082
"1258",4086
"1259",4091
"1260",4098
"1261",4100
"1262",4101
"1263",4102
"1264",4103
"1265",4104
"1266",4110
"1267",4111
"1268",4114
"1269",4116
"1270",4117
"1271",4118
"1272",4122
"1273",4123
"1274",4125
"1275",4129
"1276",4132
"1277",4134
"1278",4141
"1279",4150
"1280",4161
"1281",4171
"1282",4177
"1283",4179
"1284",4181
"1285",4182
"1286",4183
"1287",4185
"1288",4190
"1289",4191
"1290",4195
"1291",4197
"1292",4200
"1293",4204
"1294",4209
"1295",4213
"1296",4215
"1297",4216
"1298",4217
"1299",4218
"1300",4219
"1301",4221
"1302",4222
"1303",4223
"1304",4224
"1305",4225
"1306",4230
"1307",4233
"1308",4244
"1309",4245
"1310",4249
"1311",4267
"1312",4268
"1313",4269
"1314",4270
"1315",4281
"1316",4286
"1317",4287
"1318",4288
"1319",4289
"1320",4293
"1321",4295
"1322",4298
"1323",4299
"1324",4300
"1325",4303
"1326",4306
"1327",4307
"1328",4312
"1329",4313
"1330",4314
"1331",4317
"1332",4320
"1333",4321
"1334",4324
"1335",4325
"1336",4326
"1337",4330
"1338",4331
"1339",4333
"1340",4337
"1341",4339
"1342",4340
"1343",4341
"1344",4347
"1345",4350
"1346",4353
"1347",4357
"1348",4365
"1349",4368
"1350",4372
"1351",4375
"1352",4376
"1353",4377
"1354",4382
"1355",4387
"1356",4393
"1357",4394
"1358",4395
"1359",4396
"1360",4398
"1361",4400
"1362",4401
"1363",4408
"1364",4410
"1365",4415
"1366",4418
"1367",4427
"1368",4430
"1369",4431
"1370",4432
"1371",4433
"1372",4440
"1373",4441
"1374",4442
"1375",4444
"1376",4449
"1377",4450
"1378",4452
"1379",4453
"1380",4458
"1381",4469
