UniProt,median.K
Q05BC3,0.1342285
Q06185,0.0283475
Q06890,1.936719
Q07076,0.138745
Q07417,0.032605
Q07456,0.833203
Q08857,0.128369
Q08879,3.7960935
Q0II04,0.0395935
Q11011,0.078442
Q149B8,0.112744
Q14C51,0.107251
Q14CH7,0.1067625
Q1XH17,0.118481
Q2NL51,0.119458
Q2TPA8,0.05354
Q3B7Z2,0.210156
Q3KNM2,0.187207
Q3TBW2,0.033887
Q3TC72,0.043774
Q3TC93,0.1464355
Q3TCH7,0.222119
Q3TEA8,0.183301
Q3TFQ1,0.28877
Q3THF9,0.057019
Q3THK7,0.322217
Q3TJD7,0.062573
Q3TJZ6,0.135205
Q3TL26,0.255566
Q3TLP5,0.050122
Q3TMH2,0.081067
Q3TMP8,0.148633
Q3TXS7,0.104443
Q3TZZ7,0.183362
Q3U0B3,0.078259
Q3U0M1,0.188672
Q3U0S6,0.230664
Q3U1J4,0.2916995
Q3U5Q7,0.060315
Q3U7R1,0.125317
Q3U9G9,0.087109
Q3UDE2,0.081372
Q3UGR5,0.072095
Q3UH68,0.2433595
Q3UIJ9,1.175
Q3UIU2,0.033429
Q3UIZ8,0.15791
Q3ULD5,0.043774
Q3ULF4,0.135937
Q3ULJ0,0.0717285
Q3UM45,0.103589
Q3UMF0,0.196973
Q3UN90,0.039471
Q3UNZ8,0.061475
Q3UPL0,0.1493045
Q3UQ84,31.3
Q3URD3,0.117383
Q3URE1,0.072339
Q3URS9,0.072949
Q3UTJ2,0.124524
Q3V009,0.190625
Q3V1L4,0.109509
Q3V384,0.047314
Q3V3R4,0.114758
Q499X9,0.0597655
Q4U4S6,0.436719
Q4VAA2,0.180371
Q4VAE3,0.0314455
Q501J2,0.27583
Q501J6,0.27998
Q505D7,0.0348635
Q505F5,0.140027
Q58A65,0.257031
Q59J78,0.074048
Q5DTJ9,0.251416
Q5DTX6,0.253125
Q5EBG6,0.2681395
Q5EBG8,0.246777
Q5F285,0.047314
Q5FW52,0.105908
Q5FW53,0.145703
Q5FWK3,0.1690185
Q5GIG6,0.277295
Q5H8C4,0.188184
Q5I043,0.95625
Q5IRJ6,0.039838
Q5M8N4,0.052014
Q5SRX1,0.333447
Q5SSK3,0.124219
Q5SSW2,0.233594
Q5SUC9,0.028821
Q5SVR0,0.218945
Q5SW19,0.2995115
Q5SWT3,0.043286
Q5SWU9,0.305005
Q5U458,0.0583615
Q5XJY4,0.0823185
Q5XJY5,0.276562
Q60597,0.087018
Q60605,0.18623
Q60631,0.269727
Q60649,0.196057
Q60668,0.11665
Q60675,0.019421
Q60676,0.112622
Q60692,1.602521
Q60710,0.16084
Q60714,0.233594
Q60737,0.331738
Q60749,0.185498
Q60759,0.0469175
Q60854,0.0559815
Q60864,0.1289795
Q60866,0.063916
Q60870,0.049634
Q60875,0.232617
Q60902,0.1397215
Q60930,0.0358705
Q60931,0.0371825
Q60932,0.0373655
Q60936,0.166455
Q60994,0.059949
Q61001,0.031995
Q61033,0.1446045
Q61035,0.160596
Q61081,0.341992
Q61133,0.2348145
Q61147,0.3996095
Q61151,0.1573
Q61160,0.097577
Q61166,0.216138
Q61171,0.079419
Q61187,0.174512
Q61191,0.352246
Q61207,0.3356445
Q61210,0.196973
Q61233,0.171094
Q61234,0.086743
Q61239,0.186719
Q61247,63.963086
Q61249,0.227002
Q61292,0.03349
Q61316,0.154858
Q61387,0.233105
Q61425,0.031842
Q61553,0.1462525
Q61554,0.0182005
Q61586,0.315137
Q61595,0.277051
Q61598,0.099805
Q61599,0.160901
Q61646,2.83125
Q61655,0.425244
Q61699,0.2179685
Q61702,0.572461
Q61703,0.5416995
Q61730,0.352734
Q61738,0.118359
Q61739,0.081311
Q61743,0.2199215
Q61749,0.294141
Q61768,0.259229
Q61792,0.086133
Q61830,0.32832
Q61838,0.3534665
Q61879,0.130444
Q61937,0.144238
Q61941,0.033276
Q61990,0.224805
Q62000,0.102979
Q62009,0.0860415
Q62048,0.200757
Q62086,0.255566
Q62147,0.2065855
Q62165,0.071484
Q62188,0.101575
Q62219,0.11665
Q62234,0.082898
Q62261,0.148267
Q62318,1.292188
Q62407,0.0771
Q62417,0.114331
Q62418,0.1634645
Q62425,0.047437
Q62426,0.074811
Q62446,0.2333495
Q62448,0.207959
Q62465,0.144482
Q62523,0.1536985
Q63844,0.1618165
Q63850,0.185254
Q63918,0.0690735
Q64010,0.128735
Q64012,0.246289
Q64105,0.066266
Q64310,0.095288
Q64314,0.803906
Q64378,0.203809
Q64433,0.0451935
Q64462,0.236279
Q64511,0.220898
Q64514,0.125928
Q64516,0.0514955
Q64521,0.082959
Q64669,0.053845
Q64726,15.938672
Q64727,0.051648
Q64737,0.12019
Q65CL1,0.098645
Q66JZ4,0.199902
Q68EF0,0.159131
Q68FD5,0.122998
Q68FL6,0.156445
Q69ZP3,0.148877
Q69ZR2,0.321484
Q69ZS7,0.326123
Q6A026,0.42207
Q6A0A9,0.1947755
Q6A0D4,0.211133
Q6GQT9,0.121167
Q6IRU2,0.157666
Q6IRU5,0.117383
Q6NSR8,0.075635
Q6NVE9,0.114941
Q6NZC7,0.129834
Q6NZJ6,0.353711
Q6P069,0.120312
Q6P1B1,0.106885
Q6P1F6,0.118604
Q6P3A8,0.047406
Q6P4T2,0.2188845
Q6P549,0.218213
Q6P5E4,0.164624
Q6P5F9,0.085522
Q6P6L0,0.158887
Q6P8J7,0.047864
Q6P8M1,0.105054
Q6P8X1,0.174023
Q6P9R2,0.094525
Q6PA06,0.1916015
Q6PAM0,0.132092
Q6PAV2,0.155591
Q6PB44,0.192578
Q6PB66,0.091168
Q6PD03,0.1062135
Q6PD31,0.276074
Q6PDG5,0.364453
Q6PDI5,0.170239
Q6PDM2,0.145459
Q6PEB6,0.158154
Q6PGB6,0.266797
Q6PGL7,0.415723
Q6PHZ2,0.1445435
Q6PIE5,0.122266
Q6URW6,0.161816
Q6ZPE2,0.192822
Q6ZPR5,0.149609
Q6ZQ08,0.247754
Q6ZQ38,0.096875
Q6ZQ73,0.173291
Q6ZQB6,0.234326
Q6ZWN5,0.092847
Q6ZWQ0,0.178906
Q6ZWR6,0.304883
Q6ZWV3,0.141919
Q6ZWX6,0.121472
Q6ZWY3,0.131848
Q70KF4,0.281934
Q71FD7,0.219922
Q71LX4,0.039441
Q71RI9,0.039166
Q76MZ3,0.118359
Q78IK2,0.0474975
Q78IK4,0.027295
Q78J03,0.081189
Q78JE5,0.160596
Q78PY7,0.215771
Q78ZA7,0.1913575
Q791V5,0.044629
Q7M6Y3,0.166943
Q7TMF3,0.044232
Q7TMK9,0.1527835
Q7TMY8,0.15144
Q7TNG5,0.0818605
Q7TNS2,0.034131
Q7TPR4,0.076001
Q7TPV4,0.5519535
Q7TPW1,0.417188
Q7TQ48,0.033368
Q7TQ95,0.078687
Q7TQD2,0.091504
Q7TQI3,0.1139345
Q7TSE6,0.134473
Q7TSH2,0.19502
Q7TSQ8,0.197217
Q7TSV4,0.093457
Q7TT50,0.234814
Q80SU7,0.133008
Q80TV8,0.213574
Q80U63,0.272168
Q80U93,0.171094
Q80UG5,0.11189
Q80UM3,0.063184
Q80UP8,0.0948
Q80UU9,0.117871
Q80UW5,0.063672
Q80UY1,0.10835
Q80VP1,0.168896
Q80W21,0.0660825
Q80WJ7,0.179883
Q80X19,0.086621
Q80X50,0.301831
Q80X85,0.0738035
Q80X90,0.105237
Q80XB4,0.665234
Q80XL6,0.2128415
Q80XN0,0.049084
Q80Y14,0.076978
Q80YD1,0.081494
Q80YV4,0.119336
Q80ZK0,0.081982
Q811D0,0.140088
Q811I0,0.128491
Q811U4,0.419141
Q8BFP9,0.064221
Q8BFR5,0.03999
Q8BFW7,0.055615
Q8BFY9,0.184277
Q8BFZ3,0.115796
Q8BFZ9,0.066724
Q8BG05,0.123975
Q8BG32,0.129956
Q8BG51,0.0563475
Q8BG67,0.149365
Q8BG95,0.1887325
Q8BGB8,0.260693
Q8BGC4,0.062268
Q8BGH2,0.021268
Q8BGI7,0.104932
Q8BGK2,0.1410645
Q8BGN2,0.626172
Q8BGQ7,0.181836
Q8BGT5,0.248242
Q8BGY7,0.073437
Q8BH04,0.21333
Q8BH59,0.029996
Q8BH61,0.1468625
Q8BH64,0.066724
Q8BH86,0.040601
Q8BH95,0.025281
Q8BHC4,0.07478
Q8BHG1,0.363477
Q8BHG2,0.1691405
Q8BHL8,0.187817
Q8BHN3,0.112012
Q8BIF0,0.275098
Q8BIJ6,0.038266
Q8BIW1,0.126416
Q8BJ03,0.1150635
Q8BJ71,0.0854005
Q8BJS4,0.2295655
Q8BJU0,0.732312
Q8BJY1,0.1059385
Q8BJZ4,0.067456
Q8BK03,0.284375
Q8BK30,0.03877
Q8BK63,0.309033
Q8BK64,0.2075925
Q8BK72,0.098462
Q8BKC5,0.305859
Q8BKY8,0.081006
Q8BKZ9,0.0266235
Q8BL65,0.047681
Q8BL97,0.085767
Q8BLF1,0.157422
Q8BMD8,0.054883
Q8BMF4,0.028485
Q8BMJ2,0.242261
Q8BMK4,0.156201
Q8BMS1,0.036877
Q8BMS4,0.045117
Q8BP40,0.433423
Q8BP47,0.137891
Q8BP67,0.081189
Q8BPB5,0.152539
Q8BPM0,0.50459
Q8BQZ4,0.083936
Q8BRF7,0.211621
Q8BRK8,0.28584
Q8BRT1,0.17207
Q8BTE0,0.102246
Q8BTM8,0.107129
Q8BTX9,0.2144895
Q8BTY1,0.095288
Q8BTZ7,0.133496
Q8BU30,0.122754
Q8BU85,0.294385
Q8BUE4,0.148145
Q8BUK6,0.433301
Q8BUV3,0.159375
Q8BVI4,0.0589115
Q8BVQ5,0.171704
Q8BVZ1,0.26875
Q8BW75,0.051648
Q8BWA5,0.415234
Q8BWB1,0.0942505
Q8BWF0,0.0267915
Q8BWM0,0.059155
Q8BWT1,0.033124
Q8BX02,0.270825
Q8BX70,0.3
Q8BXK9,0.118237
Q8BY87,0.227002
Q8BYJ6,0.235547
Q8BYK6,0.259473
Q8BZ52,0.140759
Q8BZA9,0.128857
Q8BZF8,0.118726
Q8BZI0,0.405469
Q8BZJ7,0.160352
Q8BZW8,0.091748
Q8C052,0.1204345
Q8C0C7,0.081067
Q8C0I1,0.121289
Q8C0L9,0.280469
Q8C0M9,0.143994
Q8C1A5,0.071301
Q8C1B7,0.1001095
Q8C1Q6,0.445508
Q8C5H8,0.048657
Q8C5Q4,0.403516
Q8C6I2,0.231152
Q8C6K9,0.192578
Q8C7H1,0.093579
Q8C7X2,0.120801
Q8C878,0.1600465
