UniProt,median.K
Q6ZWQ0,0.1667
Q6ZWR6,0.328666667
Q6ZWU9,0.216
Q6ZWV3,0.136111111
Q6ZWX6,0.11415
Q6ZWY3,0.126055556
Q70FJ1,0.074
Q70IV5,0.179666667
Q70KF4,0.22625
Q71FD7,0.2522
Q71LX4,0.0414
Q71RI9,0.04025
Q76LL6,0.783
Q76MZ3,0.1225
Q78IK2,0.06225
Q78IK4,0.0281
Q78J03,0.136333333
Q78JE5,0.1475
Q78PY7,0.2206
Q78YY6,0.5145
Q78YZ6,0.2495
Q78ZA7,0.19595
Q791T5,0.1115
Q791V5,0.04435
Q7M6Y3,0.17025
Q7TMB8,0.207
Q7TMF3,0.0437
Q7TMK9,0.15495
Q7TMW6,0.344333333
Q7TMY8,0.4963
Q7TNG5,0.0869
Q7TNG8,0.149
Q7TNS2,0.0374
Q7TNV0,0.171666667
Q7TPR4,0.07935
Q7TPV4,0.3194
Q7TPW1,0.39115
Q7TQ48,0.0315
Q7TQ95,0.0749
Q7TQD2,0.1545
Q7TQI3,0.11475
Q7TQI7,0.353
Q7TQK5,0.227
Q7TSE6,0.129833333
Q7TSH2,0.18705
Q7TSQ8,0.2581
Q7TSV4,0.0901875
Q7TT37,0.216
Q7TT50,0.275111111
Q80SU7,0.149125
Q80SZ7,0.1285
Q80TM9,0.206
Q80TV8,0.2493125
Q80U63,0.22695
Q80U72,0.245
Q80U93,0.165666667
Q80U95,0.511
Q80UG5,0.117166667
Q80UM3,0.065666667
Q80UP3,0.2815
Q80UP8,0.096
Q80UU9,0.115166667
Q80UW5,0.063
Q80UW8,0.2724
Q80UY1,0.095666667
Q80UY2,0.075
Q80VP0,0.306
Q80VP1,0.162428571
Q80W21,0.0703
Q80W54,0.138
Q80WJ7,0.1882
Q80X19,0.103714286
Q80X50,0.30105
Q80X82,0.17975
Q80X85,0.07535
Q80X90,0.1087
