ID	t	A0	m0	m1	m2	m3	m4	m5	notFoundBySE
3708	13.0000	0.565123	0.565123	0.310349	0.096934	0.027594	0.000000	0.000000	
3708	14.0000	0.557604	0.557604	0.323279	0.097927	0.021190	0.000000	0.000000	
3709	1.00000	0.419243	0.419243	0.341623	0.124011	0.024437	0.090685	0.000000	
3709	2.00000	0.153529	0.153529	0.129122	0.049176	0.011673	0.105972	0.050318	
3709	3.00000	0.154281	0.154281	0.130333	0.061023	0.019753	0.055458	0.031437	
3709	5.00000	0.309460	0.309460	0.296022	0.147840	0.051151	0.092025	0.063117	
3709	7.00000	0.287224	0.287224	0.269889	0.145487	0.045341	0.102331	0.106561	
3710	8.00000	0.446925	0.446925	0.356354	0.148663	0.037546	0.010510	0.000000	
3711	14.0000	0.422043	0.422043	0.335029	0.158063	0.053704	0.022043	0.009118	
3712	3.00000	0.536639	0.536639	0.325007	0.112106	0.026249	0.000000	0.000000	
3712	4.00000	0.514472	0.514472	0.323233	0.115354	0.028816	0.018125	0.000000	
3712	5.00000	0.501196	0.501196	0.327791	0.123404	0.033261	0.014348	0.000000	
3712	6.00000	0.487063	0.487063	0.336526	0.130614	0.036771	0.009027	0.000000	
3712	8.00000	0.406862	0.406862	0.399063	0.125614	0.060466	0.007995	0.000000	
3712	9.00000	0.412793	0.412793	0.385198	0.129349	0.064608	0.008052	0.000000	
3712	10.0000	0.427256	0.427256	0.367249	0.139594	0.056241	0.009660	0.000000	
3712	11.0000	0.692740	0.692740	0.212078	0.073621	0.021561	0.000000	0.000000	
3712	12.0000	0.392352	0.392352	0.394445	0.135450	0.067954	0.009799	0.000000	
3712	13.0000	0.396577	0.396577	0.387222	0.138957	0.067568	0.009676	0.000000	
3712	14.0000	0.407260	0.407260	0.370528	0.151348	0.059950	0.010916	0.000000	
3713	0.00000	0.415602	0.415602	0.319293	0.171453	0.063575	0.027228	0.002848	
3713	1.00000	0.361079	0.361079	0.352961	0.206812	0.066073	0.013075	0.000000	
3713	2.00000	0.400022	0.400022	0.336154	0.170176	0.071788	0.021419	0.000440	
3713	3.00000	0.362638	0.362638	0.339286	0.194312	0.071561	0.025576	0.006626	
3713	4.00000	0.352358	0.352358	0.347791	0.194335	0.080144	0.020787	0.004585	
3713	5.00000	0.336212	0.336212	0.341487	0.199184	0.085644	0.029787	0.007686	
3713	6.00000	0.317298	0.317298	0.342169	0.210971	0.090700	0.031054	0.007808	
3713	7.00000	0.294676	0.294676	0.343629	0.218905	0.100366	0.034588	0.007837	
3713	9.00000	0.283301	0.283301	0.342024	0.222670	0.100687	0.039037	0.012281	
3713	10.0000	0.278224	0.278224	0.340784	0.224045	0.103932	0.041530	0.011485	
3713	11.0000	0.266200	0.266200	0.338234	0.234128	0.107069	0.043751	0.010619	
3713	12.0000	0.270648	0.270648	0.340861	0.225733	0.110775	0.040164	0.011820	
3713	13.0000	0.261687	0.261687	0.332204	0.230580	0.109681	0.053328	0.012520	
3713	14.0000	0.253795	0.253795	0.325034	0.231737	0.111787	0.043770	0.019640	
3714	0.00000	0.563837	0.563837	0.287263	0.133402	0.015498	0.000000	0.000000	
3714	1.00000	0.556960	0.556960	0.338355	0.099746	0.004940	0.000000	0.000000	
3714	2.00000	0.478472	0.478472	0.351233	0.122766	0.036891	0.010638	0.000000	
3714	3.00000	0.494593	0.494593	0.331686	0.134582	0.033365	0.005774	0.000000	
3714	4.00000	0.471324	0.471324	0.380643	0.100296	0.029581	0.018156	0.000000	
3714	5.00000	0.481516	0.481516	0.350146	0.130813	0.035682	0.001843	0.000000	
3714	6.00000	1.00110	1.001098	-0.001098	0.000000	0.000000	0.000000	0.000000	
3714	7.00000	0.453530	0.453530	0.367603	0.126702	0.043691	0.008474	0.000000	
3714	9.00000	0.348800	0.348800	0.288491	0.134239	0.049133	0.176132	0.003205	
3714	10.0000	0.420112	0.420112	0.315563	0.125357	0.045122	0.093676	0.000169	
3714	11.0000	0.383868	0.383868	0.331100	0.145312	0.051113	0.086288	0.002320	
3714	13.0000	0.416801	0.416801	0.310649	0.134646	0.039805	0.093252	0.004847	
3715	0.00000	0.408733	0.408733	0.182624	0.230338	0.132988	0.026839	0.018479	
3715	1.00000	0.547633	0.547633	0.269069	0.085519	0.041917	0.034537	0.021324	
3715	2.00000	0.517218	0.517218	0.269008	0.133950	0.061166	0.018658	0.000000	
3715	3.00000	0.507248	0.507248	0.276806	0.143165	0.057306	0.015475	0.000000	
3715	4.00000	0.543554	0.543554	0.294817	0.101674	0.043538	0.016417	0.000000	
3715	5.00000	0.518963	0.518963	0.314794	0.123782	0.034336	0.008125	0.000000	
3715	6.00000	0.557579	0.557579	0.305887	0.109104	0.027430	0.000000	0.000000	
3715	7.00000	0.519122	0.519122	0.326231	0.118447	0.034178	0.002021	0.000000	
3715	9.00000	0.503108	0.503108	0.335492	0.118388	0.034905	0.008107	0.000000	
3715	10.0000	0.488277	0.488277	0.341908	0.125612	0.033794	0.010409	0.000000	
3715	11.0000	0.485940	0.485940	0.356822	0.122151	0.030948	0.004139	0.000000	
3715	12.0000	0.466501	0.466501	0.347339	0.126562	0.052060	0.007538	0.000000	
3715	13.0000	0.479784	0.479784	0.332646	0.143179	0.035324	0.009067	0.000000	
3715	14.0000	0.456415	0.456415	0.351325	0.142467	0.046523	0.003269	0.000000	
3716	11.0000	0.414230	0.414230	0.348985	0.157834	0.059937	0.019013	0.000000	
3717	3.00000	0.385730	0.385730	0.356952	0.174254	0.071120	0.011944	0.000000	
3718	0.00000	0.490506	0.490506	0.295932	0.145119	0.031850	0.036593	0.000000	
3718	1.00000	0.406864	0.406864	0.331220	0.166615	0.052207	0.038194	0.004900	
3718	2.00000	0.341254	0.341254	0.347838	0.176939	0.047002	0.086966	0.000000	
3718	5.00000	0.324641	0.324641	0.308314	0.192540	0.053889	0.120877	-0.000261	
3718	6.00000	0.250758	0.250758	0.278130	0.153464	0.087156	0.173071	0.027465	
3718	8.00000	0.292155	0.292155	0.355142	0.243931	0.092685	0.016087	0.000000	
3718	9.00000	0.311085	0.311085	0.338778	0.222471	0.100187	0.024005	0.003473	
3718	10.0000	0.274083	0.274083	0.360195	0.223859	0.099990	0.035720	0.006154	
3718	11.0000	0.497126	0.497126	0.321682	0.140880	0.034230	0.006082	0.000000	
3718	12.0000	0.288591	0.288591	0.395325	0.231370	0.076581	0.008133	0.000000	
3718	13.0000	0.284707	0.284707	0.347283	0.230957	0.098067	0.039172	-0.000185	
3718	14.0000	0.272132	0.272132	0.352002	0.236276	0.111150	0.024513	0.003927	
3719	5.00000	0.391043	0.391043	0.238853	0.081595	0.189717	0.057608	0.032090	
3719	6.00000	0.443819	0.443819	0.241520	0.093664	0.209442	0.011556	0.000000	
3720	0.00000	0.391305	0.391305	0.347314	0.156325	0.074989	0.024517	0.005551	
3720	2.00000	0.446261	0.446261	0.363848	0.149136	0.039593	0.001162	0.000000	
3720	4.00000	0.400466	0.400466	0.370763	0.170823	0.050312	0.007636	0.000000	
3720	5.00000	0.401412	0.401412	0.350590	0.168148	0.065229	0.014621	0.000000	
3720	7.00000	0.365833	0.365833	0.354028	0.187477	0.071729	0.019993	0.000940	
3720	8.00000	0.603676	0.603676	0.371681	0.024642	0.000000	0.000000	0.000000	
3720	9.00000	0.368987	0.368987	0.332868	0.182927	0.083078	0.032140	0.000000	
3720	10.0000	0.305253	0.305253	0.323643	0.200086	0.109596	0.050582	0.010839	
3720	11.0000	0.269325	0.269325	0.302665	0.165603	0.140153	0.084742	0.031321	
3720	12.0000	0.258013	0.258013	0.271057	0.130183	0.158898	0.130767	0.039665	
3720	13.0000	0.309295	0.309295	0.345742	0.202390	0.099021	0.039957	0.003595	
3721	2.00000	0.484500	0.484500	0.341556	0.130441	0.035855	0.007648	0.000000	
3721	3.00000	0.473927	0.473927	0.336107	0.141612	0.041370	0.006984	0.000000	
3721	5.00000	0.484029	0.484029	0.330467	0.137359	0.042310	0.005835	0.000000	
3721	7.00000	0.435813	0.435813	0.348303	0.158276	0.044070	0.013537	0.000000	
3721	8.00000	0.313080	0.313080	0.271800	0.114089	0.039095	0.129166	0.082230	
3721	9.00000	0.415387	0.415387	0.359078	0.160959	0.051559	0.013017	0.000000	
3721	10.0000	0.415414	0.415414	0.358202	0.162483	0.051005	0.012896	0.000000	
3721	11.0000	0.367681	0.367681	0.331704	0.144068	0.081468	0.021859	0.022676	
3721	12.0000	0.208357	0.208357	0.204647	0.089641	0.034326	0.203609	0.163806	
3721	13.0000	0.245419	0.245419	0.209810	0.098804	0.034314	0.167458	0.150855	
3721	14.0000	0.424367	0.424367	0.340740	0.169306	0.053022	0.012564	0.000000	
3722	5.00000	0.540588	0.540588	0.352225	0.100914	0.006273	0.000000	0.000000	
3722	10.0000	0.432253	0.432253	0.337545	0.047319	0.124462	0.058420	0.000000	
3722	13.0000	0.490181	0.490181	0.302724	0.031687	0.111215	0.064192	0.000000	
3723	4.00000	0.600061	0.600061	0.294427	0.085948	0.019564	0.000000	0.000000	
3723	5.00000	0.588880	0.588880	0.302539	0.090720	0.017861	0.000000	0.000000	
3723	13.0000	0.564544	0.564544	0.308825	0.105980	0.020651	0.000000	0.000000	
3723	14.0000	0.552242	0.552242	0.322054	0.102567	0.023137	0.000000	0.000000	
3724	3.00000	0.453835	0.453835	0.410617	0.135549	0.000000	0.000000	0.000000	
3724	5.00000	0.444152	0.444152	0.335818	0.186006	0.034130	-0.000106	0.000000	
3724	10.0000	0.284365	0.284365	0.321434	0.237583	0.105243	0.018572	0.031512	
3724	11.0000	0.272893	0.272893	0.303936	0.227948	0.094761	0.045037	0.055425	
3724	12.0000	0.310258	0.310258	0.367020	0.239661	0.083062	0.000000	0.000000	
3724	13.0000	0.266861	0.266861	0.345857	0.205312	0.094785	0.025038	0.058621	
3725	0.00000	0.432641	0.432641	0.346986	0.157399	0.050708	0.012265	0.000000	
3725	1.00000	0.429309	0.429309	0.349101	0.158736	0.050483	0.012371	0.000000	
3725	2.00000	0.423149	0.423149	0.352891	0.157760	0.054047	0.012153	0.000000	
3725	3.00000	0.398448	0.398448	0.354457	0.169953	0.061816	0.015326	0.000000	
3725	4.00000	0.390147	0.390147	0.355743	0.178307	0.059623	0.016181	0.000000	
3725	5.00000	0.371479	0.371479	0.357295	0.184878	0.068363	0.017985	0.000000	
3725	6.00000	0.352632	0.352632	0.356455	0.189878	0.073318	0.021439	0.006278	
3725	7.00000	0.332684	0.332684	0.355245	0.203337	0.076561	0.023961	0.008212	
3725	8.00000	0.323732	0.323732	0.358278	0.203949	0.081570	0.025881	0.006590	
3725	9.00000	0.317830	0.317830	0.349900	0.210708	0.087370	0.027605	0.006586	
3725	10.0000	0.313493	0.313493	0.352575	0.211273	0.087279	0.028236	0.007144	
3725	11.0000	0.307634	0.307634	0.356868	0.210965	0.088216	0.028507	0.007811	
3725	12.0000	0.302118	0.302118	0.348173	0.217566	0.095140	0.028750	0.008253	
3725	13.0000	0.291828	0.291828	0.349856	0.221052	0.097064	0.031744	0.008457	
3725	14.0000	0.291270	0.291270	0.354060	0.218432	0.096264	0.031686	0.008287	
3726	0.00000	0.615539	0.615539	0.345184	0.039278	0.000000	0.000000	0.000000	
3726	1.00000	0.525990	0.525990	0.404662	0.027422	0.043041	-0.001116	0.000000	
3726	2.00000	0.400203	0.400203	0.375770	0.093622	0.130404	0.000000	0.000000	
3726	4.00000	0.379928	0.379928	0.347249	0.214157	0.058667	-0.000000	0.000000	
3726	5.00000	0.398093	0.398093	0.386953	0.190223	0.024731	0.000000	0.000000	
3726	6.00000	0.320878	0.320878	0.326464	0.189767	0.159015	0.003876	0.000000	
3726	7.00000	0.300105	0.300105	0.372741	0.217207	0.109947	0.000000	0.000000	
3726	8.00000	0.226570	0.226570	0.270458	0.129866	0.080834	0.119834	0.100592	
3726	9.00000	0.230457	0.230457	0.214717	0.174840	0.059038	0.101763	0.132640	
3726	10.0000	0.189320	0.189320	0.267663	0.191382	0.053843	0.144132	0.090532	
3726	12.0000	0.189645	0.189645	0.213274	0.174526	0.061080	0.125083	0.153153	
3726	14.0000	0.329997	0.329997	0.325720	0.225027	0.080735	0.038520	0.000000	
3727	7.00000	0.159631	0.159631	0.483680	0.170782	0.088096	0.033834	0.043615	
3727	8.00000	0.183281	0.183281	0.349414	0.255877	0.130516	0.074921	0.005991	
3727	10.0000	0.194902	0.194902	0.365824	0.248168	0.126226	0.065336	-0.000456	
3727	12.0000	0.188505	0.188505	0.309730	0.253663	0.157117	0.074389	0.016596	
3727	14.0000	0.166104	0.166104	0.324855	0.266206	0.156487	0.063553	0.023056	
3728	0.00000	0.569005	0.569005	0.350133	0.041792	0.039070	0.000000	0.000000	
3729	10.0000	0.424667	0.424667	0.461850	0.106971	0.006511	0.000000	0.000000	
3730	3.00000	0.528780	0.528780	0.324348	0.146872	0.000000	0.000000	0.000000	
3730	13.0000	0.364764	0.364764	0.307145	0.135824	0.044476	0.024481	0.022150	
3731	9.00000	0.435994	0.435994	0.374519	0.140222	0.049264	0.000000	0.000000	
3731	10.0000	0.485837	0.485837	0.355644	0.117522	0.040996	0.000000	0.000000	
3732	9.00000	0.175585	0.175585	0.161037	0.030891	0.234961	0.232461	0.157255	
3733	0.00000	0.216430	0.216430	0.145617	0.063826	0.057096	0.018050	0.219452	
3733	1.00000	0.388111	0.388111	0.247842	0.129989	0.101153	0.046639	0.075610	
3733	3.00000	0.309638	0.309638	0.238443	0.127206	0.043575	0.076185	0.111154	
3733	5.00000	0.276257	0.276257	0.224687	0.139604	0.045343	0.071525	0.137480	
3733	6.00000	0.0363179	0.036318	0.032848	0.018677	0.007485	0.003158	0.006272	
3733	7.00000	0.219944	0.219944	0.185955	0.138367	0.032537	0.089285	0.208080	
3733	8.00000	0.322691	0.322691	0.303516	0.167656	0.064020	0.016319	0.035281	
3733	9.00000	0.368290	0.368290	0.356676	0.193670	0.077804	0.003560	0.000000	
3733	14.0000	0.344538	0.344538	0.357516	0.207101	0.080157	0.010688	0.000000	
3734	1.00000	0.492507	0.492507	0.319312	0.133291	0.043732	0.011158	0.000000	
3734	4.00000	0.554942	0.554942	0.292875	0.107475	0.036126	0.008581	0.000000	
3734	5.00000	0.462728	0.462728	0.277313	0.110523	0.060606	0.040397	0.042932	
3734	6.00000	0.481100	0.481100	0.352659	0.120766	0.033335	0.012140	0.000000	
3735	1.00000	0.124304	0.124304	0.203885	0.219629	0.197873	0.130020	0.072452	
3735	4.00000	0.137554	0.137554	0.150916	0.317732	0.277733	0.106296	0.009768	
3735	5.00000	0.118633	0.118633	0.240134	0.293880	0.247439	0.088148	0.011766	
3735	6.00000	0.0908410	0.090841	0.141939	0.243534	0.396456	0.118753	0.008479	
3736	1.00000	0.542567	0.542567	0.260223	0.123084	0.061140	0.012985	0.000000	
3737	1.00000	0.554625	0.554625	0.233868	0.071577	0.139931	0.000000	0.000000	
3738	5.00000	0.265198	0.265198	0.420937	0.176564	0.127115	0.010186	0.000000	
3739	9.00000	0.497743	0.497743	0.359661	0.142596	0.000000	0.000000	0.000000	
3740	0.00000	0.399295	0.399295	0.450846	0.149858	0.000000	0.000000	0.000000	
3741	0.00000	0.467464	0.467464	0.293830	0.148137	0.090923	-0.000355	0.000000	
3742	0.00000	0.415173	0.415173	0.350029	0.164468	0.054713	0.015618	0.000000	
3742	1.00000	0.372622	0.372622	0.385015	0.149708	0.079060	0.013595	0.000000	
3742	2.00000	0.348644	0.348644	0.412379	0.142939	0.085326	0.010713	0.000000	
3742	3.00000	0.238904	0.238904	0.507561	0.086759	0.161734	0.005042	0.000000	
3742	5.00000	0.408986	0.408986	0.364471	0.159542	0.054180	0.012821	0.000000	
3742	6.00000	0.396139	0.396139	0.367408	0.152188	0.077730	0.006536	0.000000	
3742	8.00000	0.399737	0.399737	0.378553	0.172323	0.049387	0.000000	0.000000	
3742	9.00000	0.409201	0.409201	0.344189	0.171192	0.067202	0.008216	0.000000	
3742	10.0000	0.414650	0.414650	0.338539	0.160106	0.086704	0.000000	0.000000	
3742	11.0000	0.379330	0.379330	0.378192	0.180665	0.056399	0.005414	0.000000	
3742	12.0000	0.380687	0.380687	0.374825	0.181232	0.053882	0.009373	0.000000	
3742	13.0000	0.390669	0.390669	0.355024	0.174182	0.062829	0.017295	0.000000	
3742	14.0000	0.351118	0.351118	0.339010	0.170959	0.135588	0.003325	0.000000	
3743	5.00000	0.349019	0.349019	0.413916	0.124888	0.099986	0.012191	0.000000	
3744	1.00000	0.407282	0.407282	0.337818	0.181949	0.058387	0.014564	0.000000	
3744	2.00000	0.419318	0.419318	0.335751	0.171631	0.056286	0.017013	0.000000	
3744	3.00000	0.431944	0.431944	0.312625	0.166028	0.072127	0.017276	0.000000	
3744	4.00000	0.389850	0.389850	0.351105	0.168578	0.065750	0.020022	0.004695	
3744	5.00000	0.400858	0.400858	0.330468	0.188058	0.063526	0.017090	0.000000	
3744	7.00000	0.393328	0.393328	0.346236	0.166956	0.070372	0.021990	0.001117	
3744	8.00000	0.400305	0.400305	0.391448	0.162692	0.038684	0.006871	0.000000	
3744	9.00000	0.402822	0.402822	0.341766	0.171093	0.071220	0.013099	0.000000	
3744	12.0000	0.431852	0.431852	0.350284	0.144274	0.063178	0.010412	0.000000	
3744	13.0000	0.396067	0.396067	0.326052	0.188969	0.060841	0.020863	0.007208	
3745	0.00000	0.176039	0.176039	0.148774	0.079493	0.166492	0.234092	0.106528	
3745	1.00000	0.403219	0.403219	0.354612	0.166504	0.067303	0.008362	0.000000	
3745	2.00000	0.400197	0.400197	0.354082	0.189046	0.053731	0.002943	0.000000	
3745	4.00000	0.403933	0.403933	0.343552	0.185059	0.067456	0.000000	0.000000	
3745	5.00000	0.382871	0.382871	0.349245	0.183888	0.063611	0.020386	-0.000000	
3745	6.00000	0.404651	0.404651	0.339556	0.167488	0.064948	0.021374	0.001982	
3745	7.00000	0.393922	0.393922	0.336698	0.195219	0.061362	0.012799	0.000000	
3745	9.00000	0.342484	0.342484	0.389378	0.189373	0.078730	0.000033	0.000000	
3745	10.0000	0.349185	0.349185	0.326547	0.111582	0.212686	0.000000	0.000000	
3745	11.0000	0.281205	0.281205	0.279632	0.120773	0.318389	0.000000	0.000000	
3745	12.0000	0.396375	0.396375	0.417127	0.184575	0.001923	0.000000	0.000000	
3745	13.0000	0.348854	0.348854	0.353274	0.212286	0.070715	0.014871	0.000000	
3745	14.0000	0.412712	0.412712	0.331390	0.156362	0.041321	0.038106	0.020108	
3746	13.0000	0.189141	0.189141	0.150405	0.078578	0.045722	0.015930	0.333724	
3747	0.00000	0.495441	0.495441	0.319323	0.177767	0.007470	0.000000	0.000000	
3748	0.00000	0.644117	0.644117	0.278791	0.065425	0.011668	0.000000	0.000000	
3748	2.00000	0.568303	0.568303	0.240924	0.063578	0.069388	0.043072	0.014736	
3748	3.00000	0.351704	0.351704	0.145221	0.043802	0.249390	0.142678	0.051707	
3748	4.00000	0.304042	0.304042	0.179649	0.053114	0.234647	0.153951	0.056691	
3748	5.00000	0.484406	0.484406	0.273773	0.093400	0.072220	0.045076	0.026317	
3748	6.00000	0.491704	0.491704	0.300583	0.105532	0.047113	0.039534	0.015533	
3748	7.00000	0.404537	0.404537	0.255268	0.088004	0.118215	0.085128	0.040271	
3748	10.0000	0.627883	0.627883	0.266234	0.080307	0.025576	0.000000	0.000000	
3748	13.0000	0.630735	0.630735	0.258925	0.085452	0.024888	0.000000	0.000000	
3748	14.0000	0.317641	0.317641	0.350443	0.184375	0.132577	0.014965	0.000000	
3749	3.00000	0.619426	0.619426	0.337336	0.033286	0.009952	0.000000	0.000000	
3749	5.00000	0.111938	0.111938	0.096316	0.028498	0.019742	0.227552	0.282358	
3749	7.00000	0.295606	0.295606	0.210355	0.070607	0.020862	0.093971	0.167232	
3750	1.00000	0.285778	0.285778	0.324932	0.222720	0.121022	0.040554	0.004994	
3750	2.00000	0.294064	0.294064	0.286031	0.215447	0.132843	0.057493	0.014121	
3750	3.00000	0.252815	0.252815	0.317902	0.210606	0.142972	0.056204	0.019500	
3750	4.00000	0.255540	0.255540	0.299804	0.174547	0.108474	0.041179	0.120455	
3750	5.00000	0.251638	0.251638	0.310322	0.223675	0.128368	0.074483	0.011514	
3750	6.00000	0.249825	0.249825	0.308280	0.224644	0.153538	0.061161	0.002552	
3750	7.00000	0.219111	0.219111	0.274774	0.257915	0.164908	0.061338	0.021954	
3750	10.0000	0.238180	0.238180	0.282830	0.262926	0.135280	0.055675	0.025109	
3750	13.0000	0.250929	0.250929	0.268950	0.258215	0.174622	0.041853	0.005430	
3750	14.0000	0.211444	0.211444	0.284786	0.239586	0.200586	0.063598	0.000000	
3751	8.00000	0.213469	0.213469	0.293828	0.237087	0.149920	0.098727	0.006968	
3752	0.00000	0.305354	0.305354	0.528120	0.110029	0.056497	0.000000	0.000000	
3752	1.00000	0.531369	0.531369	0.282861	0.074031	0.111865	-0.000126	0.000000	
3752	2.00000	0.557343	0.557343	0.276596	0.096405	0.067632	0.002024	0.000000	
3752	3.00000	0.559982	0.559982	0.362005	0.065957	0.012056	0.000000	0.000000	
3752	5.00000	0.538203	0.538203	0.277795	0.099182	0.062379	0.022441	0.000000	
3752	6.00000	0.388210	0.388210	0.405234	0.124312	0.077234	0.005009	0.000000	
3752	7.00000	0.357851	0.357851	0.477920	0.094995	0.069234	0.000000	0.000000	
3752	8.00000	0.378560	0.378560	0.307078	0.132416	0.175361	0.006586	0.000000	
3752	9.00000	0.481117	0.481117	0.428140	0.091116	-0.000373	0.000000	0.000000	
3752	12.0000	0.407947	0.407947	0.285266	0.139831	0.166957	0.000000	0.000000	
3752	13.0000	0.360651	0.360651	0.452196	0.125155	0.061998	0.000000	0.000000	
3753	4.00000	0.276829	0.276829	0.346404	0.211210	0.158211	0.007347	0.000000	
3754	6.00000	0.222963	0.222963	0.276774	0.284499	0.215765	0.000000	0.000000	
3755	0.00000	0.514401	0.514401	0.341770	0.119029	0.024799	0.000000	0.000000	
3755	1.00000	0.507153	0.507153	0.319019	0.119625	0.036804	0.017399	0.000000	
3755	2.00000	0.484741	0.484741	0.343880	0.148327	0.023052	0.000000	0.000000	
3755	3.00000	0.509245	0.509245	0.349345	0.131492	0.009918	0.000000	0.000000	
3755	4.00000	0.496065	0.496065	0.312208	0.128378	0.034610	0.025998	0.002740	
3755	5.00000	0.433567	0.433567	0.363712	0.159770	0.035081	0.007870	0.000000	
3755	6.00000	0.424138	0.424138	0.353623	0.155159	0.053636	0.013445	0.000000	
3755	7.00000	0.431159	0.431159	0.347337	0.167693	0.045543	0.008267	0.000000	
3755	12.0000	0.352649	0.352649	0.359350	0.204631	0.070986	0.012383	0.000000	
3755	13.0000	0.352340	0.352340	0.356405	0.205073	0.070836	0.015346	0.000000	
3755	14.0000	0.328093	0.328093	0.341193	0.219023	0.087409	0.024390	-0.000109	
3756	6.00000	0.512124	0.512124	0.342642	0.128765	0.016469	0.000000	0.000000	
3757	1.00000	0.456707	0.456707	0.403877	0.144455	-0.005039	0.000000	0.000000	
3757	6.00000	0.309714	0.309714	0.355456	0.234785	0.088894	0.011151	0.000000	
3758	5.00000	0.0713698	0.071370	0.016589	0.528199	0.286527	0.088562	0.008753	
3759	6.00000	0.0481981	0.048198	0.519044	0.293825	0.105786	0.031769	0.001377	
3760	11.0000	0.365566	0.365566	0.271220	0.216934	0.038626	0.107654	0.000000	
3761	7.00000	0.0794421	0.079442	0.123431	0.134280	0.150906	0.052896	0.099934	
3762	13.0000	0.229577	0.229577	0.350148	0.303960	0.100014	0.016301	0.000000	
3763	1.00000	0.330347	0.330347	0.286237	0.085709	0.186853	0.065961	0.044894	
3764	1.00000	0.261357	0.261357	0.346691	0.214465	0.134417	0.036389	0.006681	
3765	5.00000	0.384528	0.384528	0.216336	0.094901	0.138283	0.087074	0.044773	
3766	1.00000	0.452037	0.452037	0.315761	0.125734	0.105929	0.000539	0.000000	
3766	5.00000	0.424630	0.424630	0.349118	0.189057	0.033071	0.004125	0.000000	
3767	1.00000	0.365348	0.365348	0.290776	0.151529	0.051774	0.132485	0.008088	
3767	5.00000	0.329622	0.329622	0.349302	0.196992	0.087676	0.030892	0.005515	
3768	1.00000	0.160747	0.160747	0.248182	0.160577	0.077432	0.152985	0.042327	
3769	0.00000	0.581544	0.581544	0.317046	0.086601	0.014809	0.000000	0.000000	
3769	1.00000	0.605843	0.605843	0.302562	0.081157	0.010439	0.000000	0.000000	
3769	2.00000	0.553690	0.553690	0.321464	0.098751	0.026096	0.000000	0.000000	
3769	3.00000	0.574144	0.574144	0.303738	0.098678	0.023439	0.000000	0.000000	
3769	4.00000	0.550100	0.550100	0.331417	0.097558	0.020925	0.000000	0.000000	
3769	5.00000	0.544976	0.544976	0.320289	0.106444	0.028291	0.000000	0.000000	
3769	7.00000	0.514672	0.514672	0.325967	0.123060	0.027421	0.008880	0.000000	
3769	8.00000	0.551039	0.551039	0.336609	0.094810	0.017542	0.000000	0.000000	
3769	9.00000	0.490951	0.490951	0.343883	0.131230	0.028116	0.005819	0.000000	
3769	10.0000	0.492239	0.492239	0.340020	0.127294	0.035869	0.004577	0.000000	
3769	13.0000	0.490234	0.490234	0.335172	0.135525	0.036151	0.002917	0.000000	
3769	14.0000	0.484605	0.484605	0.340044	0.127179	0.033779	0.014393	0.000000	
3770	1.00000	0.494828	0.494828	0.336871	0.126857	0.034436	0.007008	0.000000	
3770	2.00000	0.494666	0.494666	0.342732	0.123927	0.032303	0.006372	0.000000	
3770	3.00000	0.482434	0.482434	0.344513	0.131295	0.033887	0.007872	0.000000	
3770	4.00000	0.483735	0.483735	0.341162	0.132319	0.035676	0.007108	0.000000	
3770	5.00000	0.468368	0.468368	0.344926	0.140214	0.038345	0.008147	0.000000	
3770	6.00000	0.460329	0.460329	0.350016	0.141449	0.039900	0.008306	0.000000	
3770	8.00000	0.440563	0.440563	0.352038	0.152352	0.043707	0.011340	0.000000	
3770	9.00000	0.426753	0.426753	0.359460	0.153429	0.045093	0.015264	0.000000	
3770	10.0000	0.423314	0.423314	0.357293	0.155366	0.044709	0.019318	0.000000	
3770	11.0000	0.430137	0.430137	0.355841	0.149513	0.046888	0.017621	0.000000	
3770	12.0000	0.414887	0.414887	0.361316	0.163226	0.048164	0.012407	0.000000	
3770	13.0000	0.420458	0.420458	0.362023	0.158940	0.047794	0.010785	0.000000	
3770	14.0000	0.412389	0.412389	0.360285	0.164663	0.050406	0.012257	0.000000	
3771	0.00000	0.437173	0.437173	0.277107	0.110249	0.175471	0.000000	0.000000	
3771	1.00000	0.469940	0.469940	0.349349	0.134842	0.037234	0.008636	0.000000	
3771	2.00000	0.465121	0.465121	0.345738	0.142120	0.037704	0.009317	0.000000	
3771	3.00000	0.455882	0.455882	0.353642	0.140093	0.040995	0.009388	0.000000	
3771	4.00000	0.458131	0.458131	0.352026	0.137704	0.042405	0.009734	0.000000	
3771	5.00000	0.446502	0.446502	0.347805	0.148931	0.046063	0.010698	0.000000	
3771	6.00000	0.439846	0.439846	0.350582	0.152244	0.046237	0.011091	0.000000	
3771	7.00000	0.451319	0.451319	0.351207	0.143907	0.042728	0.010839	0.000000	
3771	8.00000	0.426787	0.426787	0.360861	0.157230	0.044584	0.010539	0.000000	
3771	9.00000	0.417445	0.417445	0.362650	0.161880	0.048730	0.009295	0.000000	
3771	10.0000	0.425195	0.425195	0.361315	0.156413	0.047454	0.009623	0.000000	
3771	11.0000	0.415037	0.415037	0.360545	0.162396	0.053344	0.008678	0.000000	
3771	12.0000	0.411875	0.411875	0.356053	0.163612	0.054813	0.013647	0.000000	
3771	13.0000	0.411778	0.411778	0.349099	0.169498	0.056447	0.013178	0.000000	
3771	14.0000	0.402898	0.402898	0.360351	0.167493	0.054692	0.014566	0.000000	
3772	10.0000	0.520001	0.520001	0.479999	0.000000	0.000000	0.000000	0.000000	
