UniProt,median.K
P62137,0.2832765
P62141,0.216504
P62192,0.173779
P62196,0.193066
P62204,0.22334
P62242,0.123608
P62245,0.068311
P62254,0.601758
P62257,0.471875
P62259,0.1275755
P62264,0.127026
P62267,0.0863465
P62270,0.0859495
P62274,0.103467
P62281,0.080792
P62301,0.102551
P62315,0.131543
P62320,0.093213
P62334,0.200391
P62627,0.357373
P62631,0.113599
P62702,0.096265
P62743,0.1112795
P62748,0.154736
P62754,0.495313
P62774,0.17207
P62806,0.020093
P62814,0.312695
P62821,0.228223
P62827,0.166699
P62830,0.125317
P62849,0.119702
P62852,0.102246
P62855,0.11543
P62869,0.292676
P62874,0.065747
P62880,0.1275145
P62889,0.106152
P62897,0.034863
P62908,0.1174745
P62911,0.1092955
P62918,0.1151855
P62932,0.89375
P62960,0.193799
P62962,0.135693
P62983,0.121045
P63001,0.205273
P63005,0.325635
P63011,0.248486
P63017,0.145825
P63028,0.6374025
P63030,0.053693
P63038,0.033551
P63073,0.242139
P63101,0.164014
P63158,0.1110965
P63242,0.178784
P63248,0.292187
P63276,0.1321535
P63280,0.465039
P63325,0.08125
P63330,0.226514
P67778,0.044812
P68033,0.095776
P68037,0.124768
P68040,0.155957
P68134,0.032422
P68254,0.233594
P68368,0.110059
P68372,0.072827
P68433,0.02821
P68510,0.149365
P70122,0.5436525
P70168,0.181104
P70170,0.204297
P70236,0.135693
P70271,0.233716
P70296,0.069531
P70333,0.191113
P70336,0.246533
P70349,0.090039
P70372,0.289868
P70398,0.237012
P70404,0.057874
P70414,0.2631345
P70460,0.105542
P70670,0.227002
P70698,0.4015625
P80313,0.22041
P80314,0.198926
P80315,0.1459475
P80316,0.183667
P80317,0.223096
P80318,0.2051515
P83940,0.259961
P84084,0.160962
P84091,0.1900145
P84099,0.126294
P84104,0.129346
P85094,0.0490235
P97290,0.850781
P97314,0.129346
P97315,0.079785
P97328,0.10542
P97351,0.11842
P97352,0.1515625
P97355,0.0897645
P97364,0.090527
P97370,0.175
P97371,0.187207
P97372,0.106641
P97384,0.1964235
P97390,0.158032
P97429,0.1656615
P97443,0.110303
P97447,0.565625
P97449,0.144727
P97450,0.046155
P97461,0.123364
P97467,0.5280275
P97478,0.044263
P97493,0.148633
P97742,0.160352
P97765,0.3324705
P97807,0.0368775
P97821,0.5163085
P97822,0.424512
P97823,0.067517
P97825,0.387891
P97855,0.114941
P97927,0.112927
P98078,0.59248
P98192,0.309277
P98203,0.086377
