UniProt,median.K
P48428,0.059
P48453,0.2015
P48455,0.157333333
P48678,0.04615
P48722,0.1762
P48725,0.4072
P48758,0.07915
P48771,0.088
P48772,0.052857143
P48774,0.11435
P48787,0.13065
P48962,0.0367
P48999,0.2192
P49138,0.575666667
P49222,0.471
P49312,0.1575
P49442,0.128
P49443,0.138
P49615,0.206
P49722,0.11295
P49813,0.2815
P49817,0.0745
P49935,0.53175
P50136,0.13925
P50171,0.0473
P50247,0.03955
P50285,0.07
P50396,0.115875
P50431,0.13275
P50462,0.086
P50516,0.1104
P50518,0.4314
P50543,0.28275
P50544,0.05945
P50580,0.18945
P50752,0.14025
P51125,0.196
P51150,0.4301
P51163,0.099
P51174,0.0359
P51175,0.30875
P51410,0.13575
P51432,0.278
P51660,0.14015
P51667,0.05425
P51855,0.85
P51859,0.138
P51863,0.1665
P51881,0.029
P51885,0.0704
P52196,0.061
P52293,1.1241
P52430,0.217
P52479,0.4635
P52480,0.1086
P52503,0.0715
P52795,0.351
P52825,0.0473
P52840,0.6975
P53026,0.103214286
P53395,0.05555
P53612,0.191111111
P53702,0.1067
P53810,0.1515
P53811,0.2205
P53986,0.149
P53994,0.184833333
P53995,0.403375
P53996,0.346875
P54071,0.0369
P54116,0.101
P54227,0.198
P54265,0.237
P54320,0.266
P54726,0.189
P54728,0.15975
P54729,0.214
P54731,0.3756
P54775,0.13835
P54797,0.1504
P54822,0.09595
P54823,0.22725
P54923,0.1291
P55096,0.135
P55200,0.1725
P55264,0.0986
P55284,0.297571429
P55292,0.07875
P55302,0.292
P55937,0.1745
P56135,0.03
P56213,0.30575
P56376,0.063
P56380,0.0885
P56382,0.024
P56387,0.176625
P56391,0.0405
P56392,0.045
P56394,0.23125
P56395,0.11105
P56399,0.12115
P56480,0.033
P56501,0.102333333
P56565,0.19065
P56695,0.171
P56812,0.182
P56959,0.1486
P57080,0.28
P57716,0.367
P57746,0.143
P57759,0.101
P57776,0.1675
P57780,0.1878
P57784,0.0942
P58021,0.365
P58064,1.3138
P58137,0.1713
P58252,0.1715
P58281,0.04945
P58389,0.08075
P58404,0.433
P58771,0.10675
P58774,0.11595
P58854,0.1682
P58871,0.653375
P59017,0.0437
P59041,0.18775
P59325,0.61525
P59672,0.284111111
P59708,0.539
P59999,0.0695
P60122,0.1553125
P60229,0.186222222
P60335,0.23735
P60670,0.16
P60766,0.172
P60840,0.2
P60843,0.26985
P60867,0.091
P61014,0.149
P61021,0.253
P61022,0.27
P61027,0.11425
P61082,0.3623125
P61087,0.072
P61089,0.07295
P61148,0.35525
P61161,0.12355
P61164,0.135625
