UniProt,median.K
Q61033,0.299
Q61035,0.328928571
Q61081,0.2585
Q61102,0.05615
Q61107,0.149
Q61129,0.65175
Q61133,0.1042
Q61147,0.80465
Q61151,0.23025
Q61160,0.09
Q61165,0.1175
Q61166,0.20285
Q61171,0.1075
Q61187,0.2051
Q61191,0.40375
Q61206,0.104666667
Q61207,0.3757
Q61210,1.102
Q61233,0.378833333
Q61234,0.109222222
Q61239,0.1396875
Q61247,0.55525
Q61249,0.4195
Q61292,0.0545
Q61316,0.17955
Q61335,0.1805
Q61337,0.145
Q61387,0.04645
Q61398,1.143
Q61425,0.1105
Q61508,0.547875
Q61543,0.47175
Q61545,0.323
Q61550,0.742
Q61553,0.20505
Q61554,0.07085
Q61555,0.069
Q61559,0.555
Q61581,1.667
Q61584,0.4453125
Q61586,0.3947
Q61595,0.32475
Q61598,0.14645
Q61599,0.17915
Q61644,0.283
Q61646,10.62525
Q61655,0.2151
Q61656,0.911928571
Q61686,1.15
Q61699,0.3595
Q61702,0.7011
Q61703,0.653611111
Q61704,0.95725
Q61730,0.8935
Q61733,0.0865
Q61738,0.1832
Q61739,0.21635
Q61749,0.2765
Q61753,0.1685
Q61768,0.29705
Q61771,0.083
Q61792,0.145777778
Q61830,0.33255
Q61838,0.3989
Q61879,0.1897
Q61937,0.347
Q61941,0.02475
Q61990,0.3085
Q62000,0.17035
Q62009,0.3813
Q62048,0.2415
Q62059,0.2811
Q62077,1.0239
Q62084,0.531666667
Q62086,0.4258
Q62087,0.089
Q62093,0.2516875
Q62095,0.2664
Q62165,0.1266875
Q62186,0.2466
Q62188,0.24145
Q62219,0.1967
Q62234,0.0839
Q62241,0.378
Q62261,0.1969
Q62266,0.461
Q62318,0.3138
Q62348,0.234571429
Q62351,0.351
Q62376,0.249666667
Q62393,0.2215
Q62407,0.1257
Q62417,0.14075
Q62418,0.17175
Q62422,0.4025
Q62425,0.04755
Q62426,0.155571429
Q62433,0.3605625
Q62446,0.249
Q62448,0.37965
Q62465,0.2232
Q62523,0.20475
Q63810,0.272625
Q63829,0.298
Q63844,0.1863
Q63850,0.218
Q63918,0.11655
Q63932,0.195214286
Q63961,0.119
Q64010,0.142944444
Q64012,0.472857143
Q64105,0.0839
Q64133,0.0893125
Q64152,0.132142857
Q64191,0.3302
Q64213,0.241
Q64310,0.170333333
Q64314,0.326
Q64332,0.1515
Q64337,3.63
Q64338,0.225625
Q64339,0.152666667
Q64378,0.6235
Q64433,0.04555
Q64442,0.09065
Q64444,0.1345
Q64449,0.349666667
Q64471,0.138666667
Q64511,0.2996
Q64514,0.15495
Q64516,0.05795
Q64520,0.066
Q64521,0.0707
Q64669,0.072388889
