UniProt,median.K
P61222,0.1648
P61255,0.065
P61290,0.51315
P61358,0.120875
P61514,0.0605
P61759,0.1535
P61804,0.155583333
P61922,0.10135
P61961,0.198
P61971,0.069666667
P61979,0.2893
P61982,0.1241
P62071,0.0840625
P62073,0.081
P62075,0.09465
P62077,0.246714286
P62082,0.11835
P62137,0.273333333
P62141,0.074
P62192,0.21815
P62196,0.1926
P62204,0.2132
P62242,0.0991
P62245,0.115375
P62259,0.12215
P62264,0.0867
P62267,0.084
P62270,0.1149
P62281,0.107944444
P62301,0.10625
P62315,0.4325
P62317,0.686
P62331,0.23125
P62334,0.2164
P62627,1.09335
P62631,0.09805
P62702,0.054857143
P62717,0.0825
P62746,1.6246
P62748,0.16075
P62751,0.4098
P62754,0.09305
P62774,0.1819
P62806,0.009
P62814,0.20825
P62821,0.23265
P62827,0.15565
P62830,0.13445
P62835,0.136
P62838,0.148
P62849,0.095
P62852,0.1285
P62855,0.1183
P62858,0.1336875
P62862,0.107
P62869,0.3727
P62874,0.1797
P62880,0.1225
P62889,0.0951875
P62892,0.393
P62897,0.03595
P62900,0.107
P62908,0.1522
P62911,0.115722222
P62918,0.09675
P62932,0.863555556
P62960,0.140666667
P62962,0.1275
P62996,0.2328
P63001,0.11885
P63005,0.25765
P63011,0.265
P63017,0.1444
P63024,0.184666667
P63028,0.45505
P63030,0.131055556
P63037,0.3395
P63038,0.0418
P63073,0.203222222
P63085,0.4715
P63087,0.219
P63101,0.1454
P63158,0.0877
P63168,0.1886
P63213,0.119714286
P63242,0.153722222
P63248,0.6635
P63254,0.1658
P63276,0.121
P63280,0.2205
P63323,0.131285714
P63325,0.106
P63328,0.115
P63330,0.2843
P67778,0.043
P67871,0.263
P67984,0.044666667
P68037,0.1299
P68040,0.1353
P68181,0.827
P68254,0.23845
P68368,0.1062
P68372,0.053
P68510,0.16275
P69566,0.289
P70122,0.755111111
P70158,0.23
P70168,0.18935
P70170,0.2775
P70202,0.296
P70213,0.2285
P70236,0.14825
P70261,0.497
P70265,0.3874
P70266,0.092333333
P70268,0.330666667
P70274,0.308642857
P70290,0.1376
P70295,0.1975
P70296,0.0817
P70297,0.441928571
P70303,0.24675
P70335,0.288666667
P70336,0.38365
P70349,0.08205
P70362,0.44825
P70372,0.319
P70398,0.379111111
P70404,0.0742
P70414,0.1829
P70452,0.1434375
P70460,0.226666667
P70670,0.1956
P70695,0.116666667
P70697,0.362357143
P70698,0.6061
P70699,0.977833333
P70704,0.3085
P80313,0.206
P80314,0.2033
P80315,0.1976
P80316,0.2498
P80317,0.2069
P80318,0.2369
P82347,0.144611111
P82348,0.12075
P82349,0.07685
P82350,0.09395
P83741,0.2175
P83882,0.106
P83940,0.1325
P84078,0.220333333
P84084,0.189666667
P84091,0.2971
P84096,0.122
P84099,0.1491
P84751,0.2045
P85094,0.07535
P97290,1.47325
P97300,0.099
P97314,0.285714286
P97315,0.14785
P97333,1.8332
P97351,0.1225
P97352,0.1238
P97355,0.2040625
P97364,0.083
P97370,0.1566
P97371,0.21525
P97372,0.2075
P97379,0.189333333
P97384,0.246
P97390,0.10585
P97393,0.39525
P97429,0.1282
P97443,0.1295
P97447,0.1628
P97449,0.66185
P97450,0.04695
P97467,0.6154
P97470,0.227
P97478,0.07725
P97493,0.15685
P97494,0.17805
P97742,0.1521875
P97807,0.04045
P97821,0.3819375
P97822,0.59525
P97823,0.06505
P97825,0.469571429
P97855,0.2529
P97863,0.57
P97927,0.11975
P97930,0.055833333
P98078,0.71485
P98156,0.365125
P98192,0.29405
P98203,0.09525
P99024,0.099
P99026,0.16595
P99027,0.1207
P99028,0.04795
P99029,0.04925
Q00519,0.37245
Q00560,0.1495
Q00612,0.1175
Q00623,1.1985
Q00PI9,0.283375
Q01279,0.49675
Q01339,1.74845
Q01405,0.16095
Q01514,0.369
Q01730,0.0748
Q01768,0.0688
Q01853,0.2737
Q02053,0.1502
Q02248,0.13705
Q02257,0.12885
Q02357,0.18015
Q02566,0.0923
Q02788,0.025
Q02819,0.542
Q03141,0.285333333
Q03173,0.216
Q03249,0.089666667
Q03265,0.0455
Q03958,0.1844
Q04207,0.66975
Q04447,0.12085
Q04736,0.102
Q05144,0.369
Q05186,0.3284
Q05793,0.11805
Q05816,0.2793
Q05920,0.08815
Q05BC3,0.1526
Q05D44,0.585666667
Q06138,0.234125
Q06185,0.026
Q06770,0.547
Q06890,1.6567
Q07076,0.18975
Q07113,1.0607
Q07417,0.0473
Q07456,0.8486
Q08091,0.921
Q08481,0.3480625
Q08857,0.18545
Q08879,1.2227
Q0II04,0.084333333
Q11011,0.1114
Q11136,13.93505556
Q148V7,0.287
Q149B8,0.13875
Q14C51,0.1814
Q14CH7,0.2051
Q1ERP8,0.2129
Q1XH17,0.14685
Q2EMV9,0.274
Q2NL51,0.193888889
Q2TBE6,0.209
Q2TPA8,0.0753
Q2VLH6,0.274
Q3B7Z2,0.22585
Q3KNM2,0.442
Q3TAS6,0.3425
Q3TBW2,0.068333333
Q3TC33,0.0731
Q3TC72,0.04875
Q3TC93,0.2315
Q3TCH7,0.60575
Q3TCJ1,0.316277778
Q3TDN2,0.1425
Q3TEA8,0.18825
Q3TFQ1,0.0982
Q3THE2,0.669
Q3THG9,0.403285714
Q3THK7,0.35085
Q3THS6,0.4553
Q3TIV5,0.2595
Q3TJD7,0.281666667
Q3TJZ6,0.1155
Q3TL44,0.05515
Q3TLP5,0.05
Q3TMH2,0.1219375
Q3TMP8,0.114444444
Q3TUH1,0.04825
Q3TVI8,0.1859
Q3TW96,0.1203
Q3TX08,0.413
Q3TXS7,0.175875
Q3TYX3,0.078
Q3TZ89,0.1936
Q3TZZ7,0.252857143
Q3U0B3,0.1315
Q3U0S6,0.2251875
Q3U0V1,0.207785714
Q3U186,0.771
Q3U1J4,0.26215
Q3U2A8,0.1210625
Q3U2P1,0.2255
Q3U3R4,0.123
Q3U4I7,0.156
Q3U7R1,0.1782
Q3U9G9,0.104571429
Q3UDE2,0.125388889
Q3UDP0,0.491416667
Q3UE37,0.3456
Q3UFY7,0.048
Q3UFY8,0.2005
Q3UGR5,0.069222222
Q3UH68,0.49765
Q3UHB1,0.1914
Q3UHD6,0.4905
Q3UHJ0,0.1803
Q3UHX2,0.2084
Q3UHZ5,0.6744
Q3UIJ9,1.015
Q3UIU2,0.034
Q3UIZ8,0.31615
Q3UJD6,0.2944
Q3UJU9,0.196
Q3ULD5,0.04485
Q3ULF4,0.2388
Q3ULJ0,0.11065
Q3UM45,0.13425
Q3UMF0,0.38365
Q3UMR5,0.078833333
Q3UMT1,0.1655
Q3UN02,0.256
Q3UN90,0.0438
Q3UPH1,0.2585
Q3UPL0,0.31495
Q3UQ28,0.718
Q3UQ84,0.1004
Q3UQN2,0.31625
Q3URD3,0.1388
Q3URE1,0.06825
Q3URS9,0.065
Q3UTJ2,0.14505
Q3UV70,0.1584375
Q3UW53,0.395166667
Q3UZA1,0.3542
Q3V1L4,0.15565
Q3V384,0.0622
Q3V3R1,0.17
Q3V3R4,0.165277778
Q499X9,0.0837
Q4ACU6,0.1283
