UniProt,median.K
P32233,0.6654
P32261,0.53945
P32921,0.1319
P33267,0.545
P33622,1.447
P34022,0.163666667
P34884,0.10245
P34914,0.0983
P34928,2.80655
P35123,0.47205
P35235,0.21115
P35278,0.1965
P35282,0.2179
P35283,0.1805
P35293,0.2461
P35385,1.27235
P35441,0.253833333
P35486,0.03955
P35505,0.05655
P35550,0.12275
P35564,0.1546
P35585,0.338333333
P35700,0.14115
P35762,0.2185
P35831,0.211
P35979,0.107
P35980,0.07995
P36536,0.171
P36552,0.148
P36916,0.215375
P36993,0.267333333
P37040,0.1298
P37804,0.14685
P37889,0.946785714
P38060,0.0899
P38647,0.08335
P39054,0.209
P39061,0.204
P39447,0.406
P40124,0.25755
P40142,0.1281
P40336,0.1615
P40936,0.187833333
P41216,0.0385
P41731,1.32
P42125,0.0274
P42208,0.20595
P42225,0.273
P42227,0.607666667
P42230,1.565666667
P42232,0.1945
P42567,0.328428571
P42669,0.038
P42703,0.373857143
P42859,0.194333333
P42932,0.2091
P43023,0.0572
P43024,0.05265
P43025,1.2
P43274,0.0209
P45376,0.0519
P45377,0.046
P45591,0.1201
P45878,0.163333333
P45952,0.0382
P46061,0.644833333
P46412,0.37815
P46460,0.1995
P46471,0.2492
P46638,0.15375
P46656,0.181
P46664,0.65675
P46735,0.266
P46737,0.200214286
P46935,1.5048
P46938,1.265571429
P46978,0.1844
P47199,0.0877
P47713,0.514375
P47738,0.08555
P47739,0.0635
P47740,0.134
P47753,0.1039
P47754,0.1085
P47757,0.13205
P47758,0.20975
P47791,0.092
P47802,0.0535
P47809,0.148125
P47811,0.234111111
P47856,0.123666667
P47857,0.1432
P47911,0.11685
P47934,0.0335
P47941,0.20495
P47955,0.109357143
P47962,0.250666667
P47963,0.1102
P47968,0.184
P48025,0.1285
P48036,0.1148
P48193,0.083
P48410,0.145214286
P48428,0.143
P48453,0.494
P48455,0.392
P48678,0.10315
P48722,0.2091
P48725,1.405
P48758,0.0906
P48771,0.07525
P48774,0.154875
P48787,0.1168
P48962,0.0308
P49138,0.169
P49182,1.111722222
P49312,0.296666667
P49442,0.203
P49443,0.1875
P49722,0.1705
P49813,0.18905
P49817,0.168
P50136,0.1332
P50171,0.0269
P50247,0.06545
P50295,0.119666667
P50396,0.1351
P50427,0.376
P50431,0.576444444
P50462,0.10405
P50516,0.1282
P50518,0.953142857
P50543,0.318857143
P50544,0.0567
P50580,0.1934
P50752,0.13495
P51125,0.33605
P51150,0.33205
P51163,0.153
P51174,0.03785
P51175,0.356
P51410,0.1885
P51655,0.775875
P51660,0.1391
P51667,0.04845
P51855,0.09655
P51859,0.1635
P51863,0.2128125
P51881,0.0365
P51885,0.0787
P52196,0.0689
P52293,1.572
P52332,0.2385
P52430,0.14425
P52479,0.4625
P52480,0.129
P52503,0.0662
P52825,0.0427
P52840,0.512
P53026,0.1317
P53395,0.04105
P53612,0.13275
P53657,0.1
P53702,0.10715
P53810,0.189166667
P53811,0.181
P53994,0.21935
P53995,0.196
P53996,0.406375
P54071,0.0277
P54103,0.406
P54116,0.1165
P54310,0.150166667
P54320,0.187642857
P54726,0.1938
P54728,0.296166667
P54731,0.31
P54775,0.1696
P54797,0.1176
P54822,0.10675
P54823,0.336
P54923,0.192875
P55096,0.228833333
P55264,0.09165
P55292,0.100083333
P55302,0.292666667
P55772,0.098
P55937,0.95225
P56135,0.029
P56213,0.05965
P56375,0.116
P56376,0.09605
P56380,0.19
P56382,0.026
P56387,0.1498
P56391,0.0392
P56392,0.05685
P56394,0.155222222
P56395,0.0959
P56399,0.13685
P56480,0.03465
P56501,0.0827
P56565,0.1575
P56695,0.15125
P56812,0.16325
P57080,0.546666667
P57716,0.2699
P57746,0.661
P57759,0.185
P57776,0.25445
P57780,0.23835
P57784,0.3194
P58021,0.3435
P58064,0.1945
P58137,0.13485
P58252,0.19695
P58281,0.05665
P58389,0.072
P58771,0.1103
P58774,0.28095
P58871,0.2308
P59017,0.04505
P59041,0.254357143
P59266,0.105
P59325,0.456
P59672,0.337333333
P59999,0.121722222
P60122,0.184
P60229,0.2199
P60335,0.285
P60603,0.088
P60670,0.457928571
P60766,0.26305
P60843,0.3973
P61022,0.4055
P61027,0.1092
P61080,0.1885
P61082,0.2856
P61087,0.1692
P61089,0.1009
P61148,0.191
P61161,0.1355625
P61164,0.1805
P61202,0.294944444
P61211,0.219
P61222,0.16385
P61290,0.5175
P61358,0.282428571
P61514,0.0715
P61759,0.20925
P61804,0.341
P61922,0.0736
P61924,0.452444444
P61961,0.2292
P61971,0.0912
P61979,0.2561
P61982,0.11535
P62071,0.11925
P62075,0.0957
P62077,0.1781
P62082,0.1607
P62192,0.695428571
P62196,0.1562
P62204,0.25175
P62242,0.3119
P62259,0.1203
P62264,0.106
P62267,0.182
P62270,0.091142857
P62274,0.071
P62281,0.10235
P62301,0.156388889
P62331,0.184166667
P62334,0.1996
P62500,0.705
P62631,0.0882
P62702,0.09265
P62715,0.31025
P62717,0.153
P62748,0.241142857
P62754,0.13565
P62774,0.2230625
P62806,0.016
P62814,0.304
P62821,0.1929375
P62827,0.163
P62830,0.1874
P62835,0.161
P62843,0.123
P62849,0.066
P62852,0.088
P62855,0.1287
P62858,0.1615
P62862,0.127
P62869,0.25895
P62874,0.18535
P62880,0.131
P62889,0.152333333
P62892,0.075333333
P62897,0.0332
P62908,0.206916667
P62911,0.089285714
P62918,0.098166667
P62932,3.63
P62960,0.1575
P62962,0.1285
P63001,0.14665
P63005,0.30605
P63011,0.22275
P63017,0.1347
P63024,0.199333333
P63028,0.35385
P63030,0.076857143
P63038,0.02965
P63073,0.221
P63085,0.18025
P63101,0.16485
P63147,0.493
P63158,0.16525
P63213,0.0905
P63242,0.8505
P63248,0.1835
P63254,0.191388889
P63276,0.1751
P63321,0.095
P63323,0.085
P63328,0.144071429
P63330,0.26
P67778,0.0402
P67871,0.211125
P67984,0.081666667
P68033,0.059
P68037,0.10715
P68040,0.1458
P68134,0.035
P68181,0.202833333
P68254,0.21565
P68368,0.099
P68510,0.175666667
P69566,0.568
P70122,0.2845
P70158,0.2405
P70168,0.1709
P70170,0.1975
P70195,0.1775
P70236,0.214
P70261,0.137
P70265,1.0028
P70266,0.0805
P70274,0.496
P70290,0.068166667
P70296,0.0851
P70297,0.819571429
P70302,0.358
P70303,0.392
P70313,0.18325
P70333,0.1682
P70336,0.2819
P70349,0.119666667
P70362,0.35475
P70372,0.316
P70398,0.26825
P70404,0.05535
P70414,0.242944444
P70452,0.094
P70663,2.197
P70670,0.20065
P70695,0.078875
P70697,0.3285
P70698,0.369944444
P70699,0.873
P70704,0.7786
P80313,0.18745
P80314,0.1598
P80315,0.22195
P80316,0.18915
P80317,0.1532
P80318,0.1834
P82198,0.165
P82348,0.027
P82349,0.09195
P82350,0.0698
P83741,0.3778
P83882,0.1005
P83940,0.1945
P84084,0.182857143
P84091,0.24475
P84099,0.132
P85094,0.078714286
P97290,15.06644444
P97314,0.2245
P97315,0.136
P97346,0.298
P97351,0.12485
P97352,0.495125
P97355,0.1590625
P97363,0.39275
P97370,0.203
P97371,0.18045
P97372,0.15845
P97379,0.286
P97384,0.1793
P97390,0.144
P97429,0.13035
P97434,0.416
P97443,0.09985
P97447,0.4855
P97449,0.368722222
P97450,0.04255
P97467,0.34935
P97470,1.736
P97478,0.06625
P97493,0.13505
P97494,0.0973125
P97742,0.175357143
P97807,0.03145
P97821,1.404333333
P97822,0.335555556
P97825,0.381375
P97855,0.268642857
P97863,0.14
P97872,0.104
P97873,0.073
P97927,0.11675
P97930,0.0415
P98078,0.897888889
P98083,0.287666667
P98192,0.21475
P99024,0.17
P99027,0.13265
P99028,0.05135
P99029,0.03745
Q00519,0.21495
Q00612,0.1741
Q00623,0.6744
Q00915,0.228
Q00PI9,0.16245
Q01279,0.3489
Q01339,1.23165
Q01405,0.172
Q01514,0.4944
Q01730,0.0893
Q01768,0.07825
Q01815,0.105
Q01853,0.2445
Q02013,0.12425
Q02053,0.1523
Q02248,0.1369
Q02257,0.0987
Q02357,0.594055556
Q02566,0.0744
Q02788,0.0337
Q02819,0.72215
Q03173,0.198
Q03249,0.0795
Q03265,0.03825
Q03734,1.542
Q04207,0.506
Q04447,0.13745
Q04519,0.462
Q04857,0.047357143
Q05144,0.22855
Q05186,0.577111111
Q05793,0.1137
Q05816,0.1448
Q05920,0.0963
Q05BC3,0.069
Q05D44,0.162
Q06138,0.2061
Q06185,0.0244
Q06770,0.6432
Q06890,1.17725
Q07076,0.17775
Q07113,0.417
Q07417,0.0384
Q07456,0.780142857
Q08091,0.143666667
Q08093,0.20825
Q08481,0.307375
Q08857,0.165
Q08879,0.7441875
Q0II04,0.059555556
Q11011,0.0997
Q11136,0.3377
Q148V7,0.141
Q148W8,0.509666667
Q149B8,0.1344
Q14C51,0.3209
Q14CH7,0.220722222
Q18PE0,0.109
Q1HFZ0,0.587
Q1XH17,0.1026
Q2NL51,0.209625
Q2TBE6,0.161
Q2TPA8,0.0566
Q2VLH6,0.554833333
Q3B7Z2,0.2035
Q3KNM2,0.22425
Q3TBW2,0.057
Q3TC72,0.04015
Q3TC93,0.22735
Q3TCH7,0.54425
Q3TCJ1,0.2335
Q3TCJ8,0.15
Q3TCN2,0.109
Q3TDN2,0.168375
Q3TDQ1,0.09
Q3TEA8,0.43
Q3THE2,0.6446
Q3THF9,0.118333333
Q3THG9,0.356333333
Q3THK7,0.324642857
Q3THS6,0.2946
Q3TIR3,0.3765
Q3TIV5,0.51225
Q3TJD7,0.118
Q3TJZ6,0.1195
Q3TL26,0.632625
Q3TL44,0.116625
Q3TLP5,0.04145
Q3TMH2,0.09875
Q3TMP8,0.091666667
Q3TVI8,0.14895
Q3TW96,0.3813125
Q3TXS7,0.1579
Q3TYX3,0.098
Q3TZ89,0.13465
Q3TZZ7,0.225875
Q3U0B3,0.1525
Q3U0M1,0.15275
Q3U0S6,0.2649
Q3U0V1,0.399
Q3U186,0.404
Q3U1J4,0.25995
Q3U2A8,0.098
Q3U2P1,0.321
Q3U2U7,0.074
Q3U308,0.2235
Q3U3R4,0.127416667
Q3U4I7,0.109
Q3U6U5,0.1985
Q3U7R1,0.2222
Q3U9G9,0.1314
Q3UDE2,0.16825
Q3UDP0,0.83
Q3UFY7,0.128333333
Q3UFY8,0.110375
Q3UGR5,0.404
Q3UH66,0.082
Q3UH68,0.420388889
Q3UHB1,0.1406
Q3UHD6,0.165
Q3UHJ0,0.20725
Q3UHX2,0.331285714
Q3UHZ5,1.00955
Q3UIA2,0.602
Q3UIJ9,0.7654375
Q3UIU2,0.1411
Q3UIZ8,0.33685
Q3UJD6,0.353333333
Q3UJU9,0.187666667
Q3UKC1,1.099666667
Q3ULD5,0.03295
Q3ULF4,0.13655
Q3ULJ0,0.0711
Q3UM29,0.184
Q3UM45,0.1293
Q3UMF0,0.301625
Q3UMR5,0.153666667
Q3UMT1,0.091
Q3UN90,0.03975
Q3UPH1,0.348833333
Q3UPL0,0.30535
Q3UQ28,0.3985
Q3UQ44,0.321
Q3UQ84,0.0675
Q3UQN2,0.2568
Q3URD3,0.1122
Q3URE1,0.07175
Q3URS9,0.056666667
Q3UTJ2,0.15715
Q3UV70,0.123666667
Q3UW53,0.449222222
Q3UZ39,2.951
Q3UZA1,0.1906
Q3V009,0.18
Q3V1L4,0.1177
Q3V384,0.04425
Q3V3R4,0.1651875
Q499X9,0.067666667
Q4ACU6,0.456
Q4KML4,0.212
Q4KMM3,0.19425
Q4PJX1,0.611142857
Q4U4S6,0.52625
Q4VA53,0.262
Q4VAA2,0.241222222
Q4VAE3,0.0335
Q501J6,0.36985
Q505D7,0.04425
Q505F5,0.2106
Q52KR3,0.340666667
Q569Z6,0.199
Q571I9,0.20425
Q58A65,0.3878
Q59J78,0.112142857
Q5BKP2,0.311583333
Q5BL07,0.1315
Q5DTJ9,0.4562
Q5EBG6,0.26295
Q5EBG8,0.364
Q5EG47,0.354166667
Q5F285,0.042666667
Q5FW52,0.1331
Q5FW53,0.15895
Q5FWK3,0.24175
Q5H8C4,0.116125
Q5HZI9,0.053
Q5I1X5,0.415
Q5IRJ6,0.033428571
Q5M8N4,0.0557
Q5NBX1,0.058
Q5NCE8,0.084
Q5ND29,0.348
Q5ND52,0.284
Q5PRF0,0.9585
Q5SF07,0.095
Q5SRX1,0.711666667
Q5SSK3,0.11725
Q5SSL4,0.096
Q5SSW2,0.190666667
Q5SUC9,0.089
Q5SUR0,0.089
Q5SVL6,0.1095
Q5SVR0,0.166
Q5SW19,0.3586
Q5SWT3,0.077375
Q5SWU9,0.5524
Q5U3K5,0.433125
Q5U430,0.321285714
Q5U458,0.08055
Q5XJY4,0.078666667
Q5XJY5,0.26395
Q60590,1.1355
Q60591,0.039
Q60597,0.08675
Q60598,0.140166667
Q60605,0.3469
Q60631,0.334944444
Q60634,0.1785
Q60649,0.1805
Q60668,0.124
Q60675,0.03835
Q60676,0.1324
Q60692,0.0831
Q60710,0.386666667
Q60714,0.1289
Q60715,1.0235
Q60716,0.4525
Q60737,0.5705
Q60749,0.605083333
Q60759,0.0385
Q60847,0.363
Q60854,0.089583333
Q60864,0.14505
Q60865,0.47725
Q60866,0.218583333
Q60870,0.076
Q60875,0.396
Q60902,0.16045
Q60930,0.0368
Q60931,0.04
Q60932,0.0408
Q60936,0.14745
Q60960,0.467375
Q60972,0.483
Q60994,0.0775
Q60996,0.404333333
Q61001,0.0583
Q61033,0.181375
Q61035,0.23825
Q61081,0.409
Q61102,0.06125
Q61129,0.5779
Q61147,0.5320625
Q61151,0.2663
Q61160,0.099333333
Q61166,0.30665
Q61171,0.10935
Q61191,7.47
Q61207,0.2545
Q61210,0.278
Q61233,0.24105
Q61234,0.114571429
Q61235,0.093
Q61239,0.18325
Q61247,0.7255
Q61249,0.373666667
Q61292,0.062
Q61316,0.16785
Q61387,0.159
Q61398,0.231
Q61425,0.0229
Q61508,0.473916667
Q61543,0.3134375
Q61548,0.13
Q61553,0.20935
Q61554,0.0758
Q61559,0.133
Q61578,0.07125
Q61581,0.270166667
Q61586,0.1960625
Q61595,0.441222222
Q61598,0.14545
Q61599,0.1818
Q61646,2.3749375
Q61656,0.2949
Q61686,1.101
Q61696,0.186571429
Q61699,0.26235
Q61702,0.63255
Q61703,0.4437
Q61704,0.3227
Q61730,0.330777778
Q61733,0.1193
Q61735,0.562
Q61738,0.1446
Q61739,0.1264
Q61749,0.737
Q61768,0.29005
Q61771,0.183
Q61792,0.1535
Q61830,0.27235
Q61838,0.33525
Q61878,0.1085
Q61879,0.2255
Q61937,0.211
Q61941,0.02365
Q61990,0.218333333
Q62000,0.1015
Q62009,0.3926
Q62048,0.28885
Q62059,0.210125
Q62077,0.29
Q62084,0.1998
Q62086,0.145333333
Q62093,0.109
Q62095,0.1905
Q62148,0.325
Q62165,0.12695
