"","x"
"1526",5093
"1527",5096
"1528",5098
"1529",5104
"1530",5107
"1531",5110
"1532",5111
"1533",5112
"1534",5115
"1535",5116
"1536",5117
"1537",5122
"1538",5124
"1539",5133
"1540",5136
"1541",5137
"1542",5138
"1543",5149
"1544",5151
"1545",5152
"1546",5154
"1547",5156
"1548",5159
"1549",5160
"1550",5161
"1551",5162
"1552",5166
"1553",5181
"1554",5183
"1555",5186
"1556",5187
"1557",5188
"1558",5189
"1559",5190
"1560",5191
"1561",5192
"1562",5193
"1563",5194
"1564",5195
"1565",5196
"1566",5200
"1567",5202
"1568",5203
"1569",5205
"1570",5206
"1571",5208
"1572",5210
"1573",5212
"1574",5213
"1575",5215
"1576",5216
"1577",5217
"1578",5218
"1579",5219
"1580",5220
"1581",5221
"1582",5223
"1583",5226
"1584",5227
"1585",5234
"1586",5240
"1587",5242
"1588",5248
"1589",5249
"1590",5251
"1591",5254
"1592",5258
"1593",5261
"1594",5275
"1595",5278
"1596",5281
"1597",5293
"1598",5295
"1599",5296
"1600",5299
"1601",5300
"1602",5301
"1603",5303
"1604",5304
"1605",5305
"1606",5306
"1607",5308
"1608",5310
"1609",5316
"1610",5318
"1611",5320
"1612",5321
"1613",5322
"1614",5324
"1615",5326
"1616",5330
"1617",5334
"1618",5337
"1619",5350
"1620",5360
"1621",5361
"1622",5370
"1623",5371
"1624",5372
"1625",5373
"1626",5375
"1627",5377
"1628",5378
"1629",5379
"1630",5380
"1631",5386
"1632",5387
"1633",5391
"1634",5392
"1635",5393
"1636",5395
"1637",5396
"1638",5397
"1639",5398
"1640",5399
"1641",5400
"1642",5401
"1643",5404
"1644",5405
"1645",5411
"1646",5414
"1647",5418
"1648",5420
"1649",5421
"1650",5422
"1651",5423
"1652",5425
"1653",5426
"1654",5432
"1655",5436
"1656",5437
"1657",5438
"1658",5440
"1659",5441
"1660",5442
"1661",5443
"1662",5448
"1663",5450
"1664",5451
"1665",5452
"1666",5453
"1667",5455
"1668",5461
"1669",5463
"1670",5465
"1671",5467
"1672",5470
"1673",5471
"1674",5473
"1675",5476
"1676",5480
"1677",5483
"1678",5484
"1679",5486
"1680",5488
"1681",5489
"1682",5490
"1683",5493
"1684",5494
"1685",5495
"1686",5496
"1687",5499
"1688",5500
"1689",5501
"1690",5502
"1691",5505
"1692",5506
"1693",5507
"1694",5508
"1695",5510
"1696",5513
"1697",5514
"1698",5515
"1699",5516
"1700",5517
"1701",5519
"1702",5520
"1703",5526
"1704",5527
"1705",5529
"1706",5531
"1707",5533
"1708",5536
"1709",5537
"1710",5540
"1711",5541
"1712",5543
"1713",5548
"1714",5550
"1715",5552
"1716",5554
"1717",5555
"1718",5556
"1719",5558
"1720",5559
"1721",5560
"1722",5561
"1723",5562
"1724",5566
"1725",5569
"1726",5570
"1727",5571
"1728",5572
"1729",5574
"1730",5575
"1731",5577
"1732",5579
"1733",5582
"1734",5583
"1735",5593
"1736",5596
"1737",5597
"1738",5607
"1739",5608
"1740",5614
"1741",5616
"1742",5617
"1743",5620
"1744",5623
"1745",5625
"1746",5626
"1747",5636
"1748",5638
"1749",5640
"1750",5643
"1751",5646
"1752",5647
"1753",5648
"1754",5649
"1755",5650
"1756",5651
"1757",5652
"1758",5653
"1759",5654
"1760",5662
"1761",5663
"1762",5664
"1763",5683
"1764",5684
"1765",5688
"1766",5695
"1767",5698
"1768",5699
"1769",5728
"1770",5730
"1771",5731
"1772",5732
"1773",5733
"1774",5734
"1775",5735
"1776",5745
"1777",5746
"1778",5754
"1779",5756
"1780",5760
"1781",5761
"1782",5763
"1783",5765
"1784",5768
"1785",5773
"1786",5783
"1787",5784
"1788",5808
"1789",5814
"1790",5815
"1791",5820
"1792",5828
"1793",5830
"1794",5831
"1795",5833
"1796",5837
"1797",5838
"1798",5840
"1799",5845
"1800",5847
"1801",5848
"1802",5849
"1803",5850
"1804",5852
"1805",5853
"1806",5854
"1807",5855
"1808",5857
"1809",5859
"1810",5864
"1811",5867
"1812",5870
"1813",5876
"1814",5878
"1815",5883
"1816",5884
"1817",5886
"1818",5887
"1819",5888
"1820",5892
"1821",5895
"1822",5897
"1823",5898
"1824",5899
"1825",5902
"1826",5906
"1827",5909
"1828",5917
"1829",5921
"1830",5922
"1831",5923
"1832",5924
"1833",5925
"1834",5933
"1835",5934
"1836",5939
"1837",5942
"1838",5946
"1839",5948
"1840",5950
"1841",5951
"1842",5952
"1843",5954
"1844",5956
"1845",5957
"1846",5961
"1847",5963
"1848",5964
"1849",5965
"1850",5968
"1851",5970
"1852",5971
"1853",5973
"1854",5974
"1855",5975
"1856",5976
"1857",5977
"1858",5978
"1859",5983
"1860",5984
"1861",5986
"1862",5988
"1863",5990
"1864",5991
"1865",5993
"1866",5997
"1867",5999
"1868",6001
"1869",6002
"1870",6004
"1871",6007
"1872",6008
"1873",6010
"1874",6011
"1875",6013
"1876",6023
"1877",6025
"1878",6026
"1879",6029
"1880",6030
"1881",6032
"1882",6034
"1883",6035
"1884",6036
"1885",6038
"1886",6039
"1887",6045
"1888",6050
"1889",6052
"1890",6057
"1891",6058
"1892",6076
"1893",6083
"1894",6085
"1895",6097
"1896",6101
"1897",6102
"1898",6106
"1899",6108
"1900",6109
"1901",6111
"1902",6114
"1903",6120
"1904",6121
"1905",6128
"1906",6131
"1907",6134
"1908",6136
"1909",6138
"1910",6140
"1911",6144
"1912",6145
"1913",6146
"1914",6150
"1915",6155
"1916",6157
"1917",6159
"1918",6162
"1919",6169
"1920",6176
"1921",6178
"1922",6179
"1923",6180
"1924",6184
"1925",6186
"1926",6187
"1927",6188
"1928",6190
"1929",6195
"1930",6198
"1931",6199
"1932",6201
"1933",6203
"1934",6204
"1935",6209
"1936",6211
"1937",6216
"1938",6219
"1939",6221
"1940",6223
"1941",6225
"1942",6226
"1943",6227
"1944",6228
"1945",6230
"1946",6231
"1947",6232
"1948",6235
"1949",6236
"1950",6237
"1951",6240
"1952",6241
"1953",6242
"1954",6243
"1955",6244
"1956",6246
"1957",6247
"1958",6248
"1959",6252
"1960",6253
"1961",6255
"1962",6256
"1963",6257
"1964",6258
"1965",6259
"1966",6261
"1967",6262
"1968",6265
"1969",6271
"1970",6276
"1971",6282
"1972",6283
"1973",6286
"1974",6287
"1975",6289
"1976",6292
"1977",6293
"1978",6294
"1979",6296
"1980",6297
"1981",6298
"1982",6299
"1983",6300
"1984",6302
"1985",6305
"1986",6306
"1987",6307
"1988",6309
"1989",6310
"1990",6311
"1991",6312
"1992",6313
"1993",6315
"1994",6316
"1995",6322
"1996",6324
"1997",6325
"1998",6326
"1999",6327
"2000",6328
"2001",6329
"2002",6330
"2003",6331
"2004",6332
"2005",6333
"2006",6334
"2007",6336
"2008",6337
"2009",6339
"2010",6343
"2011",6348
"2012",6349
"2013",6357
"2014",6359
"2015",6372
"2016",6375
"2017",6378
"2018",6385
"2019",6401
"2020",6402
"2021",6407
"2022",6408
"2023",6409
"2024",6413
"2025",6414
"2026",6415
"2027",6416
"2028",6420
"2029",6433
"2030",6437
"2031",6441
"2032",6442
"2033",6444
"2034",6446
"2035",6452
"2036",6454
"2037",6459
"2038",6460
"2039",6461
"2040",6463
"2041",6464
"2042",6467
"2043",6468
"2044",6469
"2045",6473
"2046",6481
"2047",6489
"2048",6493
"2049",6494
"2050",6495
"2051",6496
"2052",6498
"2053",6500
"2054",6501
"2055",6502
"2056",6503
"2057",6504
"2058",6505
"2059",6506
"2060",6507
"2061",6508
"2062",6509
"2063",6510
"2064",6511
"2065",6513
"2066",6517
"2067",6519
"2068",6522
"2069",6525
"2070",6527
"2071",6533
"2072",6545
"2073",6549
"2074",6551
"2075",6557
"2076",6561
"2077",6563
"2078",6564
"2079",6565
"2080",6567
"2081",6569
"2082",6570
"2083",6571
"2084",6585
"2085",6586
"2086",6594
"2087",6602
"2088",6609
"2089",6610
"2090",6612
"2091",6613
"2092",6615
"2093",6617
"2094",6618
"2095",6620
"2096",6621
"2097",6625
"2098",6628
"2099",6641
"2100",6643
"2101",6647
"2102",6667
"2103",6669
"2104",6670
"2105",6672
"2106",6673
"2107",6674
"2108",6677
"2109",6678
"2110",6679
"2111",6681
"2112",6682
"2113",6683
"2114",6688
"2115",6689
"2116",6691
"2117",6692
"2118",6693
"2119",6694
"2120",6696
"2121",6699
"2122",6701
"2123",6702
"2124",6704
"2125",6705
"2126",6707
"2127",6709
"2128",6710
"2129",6711
"2130",6712
"2131",6715
"2132",6717
"2133",6721
"2134",6724
"2135",6727
"2136",6728
"2137",6736
"2138",6739
"2139",6740
"2140",6741
"2141",6743
"2142",6750
"2143",6759
"2144",6760
"2145",6763
"2146",6766
"2147",6768
"2148",6769
"2149",6771
"2150",6773
"2151",6777
"2152",6781
"2153",6782
"2154",6783
"2155",6784
"2156",6794
"2157",6798
"2158",6800
"2159",6802
"2160",6803
"2161",6807
"2162",6808
"2163",6825
"2164",6828
"2165",6837
"2166",6844
