"","x"
"1325",9220
"1326",9228
"1327",9244
"1328",9246
"1329",9247
"1330",9249
"1331",9251
"1332",9252
"1333",9253
"1334",9256
"1335",9265
"1336",9267
"1337",9273
"1338",9286
"1339",9289
"1340",9302
"1341",9303
"1342",9304
"1343",9308
"1344",9324
"1345",9327
"1346",9345
"1347",9350
"1348",9353
"1349",9354
"1350",9356
"1351",9358
"1352",9360
"1353",9361
"1354",9362
"1355",9364
"1356",9369
"1357",9370
"1358",9374
"1359",9375
"1360",9376
"1361",9379
"1362",9380
"1363",9382
"1364",9385
"1365",9396
"1366",9400
"1367",9410
"1368",9417
"1369",9418
"1370",9422
"1371",9423
"1372",9425
"1373",9437
"1374",9438
"1375",9439
"1376",9443
"1377",9446
"1378",9452
"1379",9454
"1380",9456
"1381",9458
"1382",9459
"1383",9460
"1384",9461
"1385",9463
"1386",9465
"1387",9469
"1388",9471
"1389",9472
"1390",9475
"1391",9494
"1392",9502
"1393",9503
"1394",9507
"1395",9508
"1396",9511
"1397",9545
"1398",9562
"1399",9564
"1400",9566
"1401",9567
"1402",9570
"1403",9576
"1404",9577
"1405",9578
"1406",9579
"1407",9580
"1408",9584
"1409",9603
"1410",9604
"1411",9612
"1412",9614
"1413",9615
"1414",9627
"1415",9628
"1416",9629
"1417",9632
"1418",9634
"1419",9636
"1420",9637
"1421",9640
"1422",9644
"1423",9647
"1424",9649
"1425",9650
"1426",9652
"1427",9658
"1428",9659
"1429",9662
"1430",9668
"1431",9669
"1432",9670
"1433",9671
"1434",9672
"1435",9674
"1436",9677
"1437",9679
"1438",9683
"1439",9685
"1440",9686
"1441",9688
"1442",9689
"1443",9694
"1444",9707
"1445",9709
"1446",9726
"1447",9732
"1448",9737
"1449",9747
"1450",9764
"1451",9768
"1452",9775
"1453",9805
"1454",9807
"1455",9808
"1456",9817
"1457",9822
"1458",9833
"1459",9839
"1460",9841
"1461",9850
"1462",9854
"1463",9861
"1464",9865
"1465",9866
"1466",9867
"1467",9871
"1468",9872
"1469",9873
"1470",9887
"1471",9888
"1472",9889
"1473",9890
"1474",9893
"1475",9894
"1476",9899
"1477",9900
"1478",9901
"1479",9938
"1480",9939
"1481",9941
"1482",9942
"1483",9946
"1484",9949
"1485",9978
"1486",9980
"1487",9981
"1488",9982
"1489",9984
"1490",9989
"1491",9990
"1492",9993
"1493",9997
"1494",10001
"1495",10002
"1496",10006
"1497",10007
"1498",10009
"1499",10010
"1500",10012
"1501",10014
"1502",10015
"1503",10016
"1504",10017
"1505",10031
"1506",10039
"1507",10040
"1508",10045
"1509",10046
"1510",10047
"1511",10049
"1512",10052
"1513",10053
"1514",10060
"1515",10066
"1516",10068
"1517",10070
"1518",10080
"1519",10081
"1520",10094
"1521",10095
"1522",10100
"1523",10102
"1524",10104
"1525",10107
"1526",10114
"1527",10117
"1528",10128
"1529",10129
"1530",10130
"1531",10131
"1532",10159
"1533",10170
"1534",10215
"1535",10217
