UniProt,median.K
P58252,0.190137
P58281,0.060864
P58389,0.086774
P58771,0.110547
P58774,0.146191
P58854,0.231885
P59017,0.046857
P59041,0.206006
P59266,0.158887
P59325,0.32832
P59672,0.524609
P59999,0.152295
P60122,0.197949
P60229,0.145215
P60335,0.355664
P60603,0.096631
P60670,0.209302
P60766,0.2521485
P60843,0.3637205
P60867,0.092358
P61014,0.134778
P61021,0.285352
P61027,0.103589
P61082,0.2620365
P61087,0.212109
P61089,0.099927
P61148,0.27168
P61161,0.1585205
P61164,0.1919675
P61202,0.204297
P61222,0.225476
P61255,0.052563
P61358,0.080518
P61514,0.096753
P61759,0.2296875
P61922,0.070142
P61924,0.196729
P61971,0.0927245
P61979,0.274121
P61982,0.109082
P62071,0.0739255
P62075,0.079053
P62082,0.150586
P62137,0.254102
P62192,0.183301
P62196,0.228223
P62204,0.251172
P62242,0.099072
P62245,0.093701
P62259,0.118604
P62264,0.107129
P62267,0.074536
P62270,0.094312
P62281,0.342969
P62301,0.1103025
P62315,0.125439
P62317,0.217725
P62334,0.169751
P62627,0.312695
P62631,0.112622
P62702,0.0872315
P62743,0.073682
P62748,0.231641
P62754,0.1151245
P62774,0.171582
P62806,0.022778
P62814,0.281445
P62821,0.205029
P62827,0.16438
P62830,0.125195
P62835,0.133008
P62843,0.158887
P62849,0.117627
P62852,0.128613
P62855,0.1026125
P62858,0.1308105
P62869,0.2854735
P62874,0.163037
P62880,0.131299
P62889,0.129956
P62897,0.037793
P62908,0.1134765
P62911,0.096021
P62918,0.101819
P62962,0.127637
P62983,0.129712
P63001,0.156079
P63005,0.32124
P63011,0.2018555
P63017,0.148572
P63028,0.3288085
P63030,0.061627
P63037,0.232129
P63038,0.034985
P63044,0.454297
P63085,0.152661
P63101,0.159375
P63158,0.109326
P63242,0.185254
P63276,0.104321
P63323,0.096936
P63325,0.1708495
P63328,0.155225
P67778,0.043927
P67871,0.209302
P68037,0.138501
P68040,0.1548585
P68134,0.037213
P68181,0.189404
P68254,0.1929445
P68368,0.109204
P68372,0.074536
P68510,0.1639525
P70168,0.171338
P70170,0.221875
P70195,0.077466
P70261,0.096509
P70265,0.608594
P70296,0.072339
P70297,0.308545
P70313,0.263867
P70333,0.203809
P70336,0.165356
P70349,0.088391
P70362,0.283398
P70372,0.235547
P70398,0.368848
P70404,0.052747
P70414,0.258496
P70663,3.425
P70670,0.2455565
P70698,0.33418
P70699,0.507031
P80313,0.194043
P80314,0.1927
P80315,0.194165
P80316,0.194043
P80317,0.1760375
P80318,0.205273
P82198,0.230176
P82349,0.0647095
P82350,0.057996
P83741,0.3734865
P83940,0.220227
P84084,0.155591
P84091,0.1297725
P84099,0.11543
P85094,0.034497
P97333,0.583203
P97351,0.0993775
P97355,0.144727
P97370,0.241895
P97371,0.181104
P97372,0.144849
P97384,0.182568
P97390,0.131543
P97429,0.179639
P97443,0.103955
P97447,0.733594
P97449,0.164868
P97450,0.053357
P97467,0.407422
P97478,0.060986
P97493,0.345044
P97494,0.122021
P97742,0.151074
P97765,0.317334
P97807,0.035565
P97821,0.416211
P97822,0.428906
P97823,0.06416
P97855,0.169995
P97872,0.159131
P97927,0.119092
P97930,0.338391
