UniProt,median.K
Q69ZP3,0.12251
Q69ZR2,0.36604
Q69ZS7,0.313184
Q6A0A9,0.29707
Q6IRU2,0.1397215
Q6IRU5,0.121533
Q6NSR8,0.11604
Q6NVE9,0.117993
Q6NZC7,0.113721
Q6NZJ6,0.4359865
Q6P069,0.110669
Q6P1F6,0.077832
Q6P2B1,0.292676
Q6P3A8,0.062268
Q6P549,0.500195
Q6P5F9,0.0956545
Q6P5H2,0.370313
Q6P5H6,0.212598
Q6P8J7,0.057751
Q6P9R2,0.0888185
Q6PAV2,0.090527
Q6PB66,0.126782
Q6PD03,0.100171
Q6PD31,0.301465
Q6PDG5,0.236035
Q6PDH0,0.369336
Q6PDI5,0.316113
Q6PDL0,0.5424315
Q6PDQ2,0.160596
Q6PE15,0.027142
Q6PEB6,0.174268
Q6PFD9,0.327344
Q6PHZ2,0.109448
Q6PIE5,0.185742
Q6URW6,0.190747
Q6ZPJ3,0.184033
Q6ZPZ3,0.244336
Q6ZQ08,0.585156
Q6ZQ38,0.126416
Q6ZQ73,0.129346
Q6ZQB6,1.0736815
Q6ZWN5,0.0977295
Q6ZWR6,0.101514
Q6ZWX6,0.250195
Q70IV5,0.147656
Q70KF4,0.357617
Q71FD7,0.218091
Q71LX4,0.043469
Q71RI9,0.044507
Q76LL6,0.541211
Q76MZ3,0.1428345
Q78IK2,0.029858
Q78IK4,0.086377
Q78JE5,0.225781
Q78PY7,0.285352
Q78ZA7,0.287915
Q791V5,0.0396545
Q7M6Y3,0.198193
Q7TMF3,0.054883
Q7TMM9,0.072339
Q7TMY8,0.321729
Q7TNG5,0.0803345
Q7TNG8,0.207715
Q7TNS2,0.030469
Q7TPR4,0.123242
Q7TPV4,0.51167
Q7TPW1,0.361523
Q7TQ48,0.0338865
Q7TQI3,0.1114015
Q7TQK5,0.531445
Q7TSH2,0.151074
Q7TSI3,0.361523
Q7TSQ8,0.1580935
Q7TT50,0.3668945
Q80SZ7,0.183301
Q80TV8,0.33418
Q80U63,0.401318
Q80UG5,0.110547
Q80UY1,0.1009035
Q80W21,0.0803955
Q80WQ2,0.141309
Q80X19,0.295605
Q80X50,0.325879
Q80X85,0.0854
Q80X90,0.120801
Q80XB4,0.967969
Q80XL6,0.301709
Q80XN0,0.0442015
Q80Y14,0.066144
Q80Y81,0.11665
Q80YD1,0.059949
Q80YV4,0.091504
Q80ZS3,0.069531
Q811I0,0.120557
Q811U4,0.438184
Q8BFP9,0.063428
Q8BFR5,0.041394
Q8BFW7,0.069592
Q8BFY6,0.284375
Q8BFY9,0.173779
Q8BFZ1,0.0774045
Q8BFZ9,0.079419
Q8BG05,0.425977
Q8BG32,0.182812
Q8BG51,0.472852
Q8BG60,3.01875
Q8BGC4,0.042676
Q8BGE6,0.378125
Q8BGH2,0.0286685
Q8BGK2,0.124707
Q8BGP6,0.040601
Q8BGQ7,0.547803
Q8BGV0,0.11543
Q8BH55,0.03999
Q8BH59,0.0361755
Q8BH61,0.07002
Q8BH64,0.0894285
Q8BH79,0.112744
Q8BH86,0.055249
Q8BH95,0.0277525
Q8BHC4,0.089093
Q8BHG1,0.26875
Q8BHN3,0.134229
Q8BIJ6,0.047009
Q8BIP0,0.10249
Q8BJD1,0.168652
Q8BJS4,0.5211915
Q8BJU0,0.377148
Q8BJY1,0.123975
Q8BK30,0.065015
Q8BK63,0.455273
Q8BK64,0.281201
Q8BK72,0.102979
Q8BKC5,0.2555665
Q8BKZ9,0.047803
Q8BL03,0.117932
Q8BLF1,0.1044435
Q8BMF4,0.030774
Q8BMS1,0.039563
Q8BMS4,0.06001
Q8BP67,0.092969
Q8BP92,0.310254
Q8BPE4,0.02583
Q8BQZ4,0.137891
Q8BRF7,0.194531
Q8BRK8,0.409375
Q8BSY0,0.126569
Q8BTM8,0.103101
Q8BTX9,0.2315185
Q8BTY1,0.053906
Q8BTZ7,0.093823
Q8BU30,0.156934
Q8BU85,0.192334
Q8BUE4,0.120312
Q8BUK6,0.155591
Q8BUV3,0.19502
Q8BUY5,0.044232
Q8BVA5,0.132642
Q8BVE3,0.327832
Q8BVI4,0.053967
Q8BVQ5,0.184277
Q8BVU5,0.206738
Q8BVZ1,127.3
Q8BW75,0.0608945
Q8BWB1,0.092053
Q8BWF0,0.027844
Q8BWM0,0.101514
Q8BWT1,0.030347
Q8BWY3,0.203809
Q8BX02,0.298535
Q8BX70,0.174268
Q8BXN7,0.3493165
Q8BXZ1,0.077588
Q8BY87,0.735547
Q8BYJ6,0.315137
Q8BYL4,0.098035
Q8BYM8,0.025006
Q8BZ52,0.5370605
Q8BZA9,0.18501
Q8BZF8,0.1032835
Q8BZI0,0.241895
Q8BZJ7,0.167187
Q8BZW8,0.116895
Q8C0C7,0.1833005
Q8C0L0,0.204785
Q8C0L9,0.466016
Q8C0Z1,0.505322
Q8C129,0.099805
Q8C166,0.236035
Q8C1A5,0.102185
Q8C1B7,0.103101
Q8C3X8,0.097241
Q8C460,0.149609
Q8C4B4,0.853711
Q8C5Q4,0.338086
Q8C6K9,0.03645
Q8C7H1,0.052319
Q8C7X2,0.1653565
Q8C878,0.179883
Q8C8R3,0.2013675
Q8CAK1,0.0363585
Q8CAQ8,0.0354735
Q8CBY8,0.189893
Q8CC27,0.172559
Q8CC35,0.092725
Q8CC36,0.18916
Q8CC88,0.073773
Q8CEI1,0.064038
Q8CG19,0.0687075
Q8CG72,0.073743
Q8CG76,0.045117
Q8CGB6,0.242993
Q8CGC7,0.14375
Q8CGK3,0.0460175
Q8CGY6,0.352002
Q8CHH9,0.084058
Q8CHP8,0.0938845
Q8CHS7,0.177197
Q8CHT0,0.0359775
Q8CI51,0.135571
Q8CI59,0.573438
Q8CI78,0.10481
Q8CI94,0.118726
Q8CI95,0.131787
Q8CIB5,0.105908
Q8CIE6,0.224438
Q8CIG8,0.138623
Q8CIM3,0.064771
Q8CIN4,0.2494625
Q8CIZ8,0.106213
Q8CJ19,0.462109
Q8CJG0,0.0465515
Q8JZM0,0.192334
Q8JZQ2,0.060864
Q8JZQ9,0.351758
Q8JZU0,0.034009
Q8JZV7,0.153271
Q8K010,0.124951
Q8K0D5,0.197217
Q8K0E8,1.4191405
Q8K0L9,0.485547
Q8K0Z7,0.117627
Q8K183,0.1446655
Q8K1B8,0.131299
Q8K1E0,0.522656
Q8K1M6,0.098584
Q8K1R3,0.060498
Q8K1Z0,0.076917
Q8K215,0.03996
Q8K2B3,0.050595
Q8K2C6,0.0493595
Q8K2I3,0.207959
Q8K2K6,0.282422
Q8K2Q5,0.151807
Q8K2Y7,0.2747925
Q8K310,0.2816895
Q8K370,0.040784
Q8K3C3,0.080029
Q8K3J1,0.055432
Q8K411,0.083447
Q8K4G1,0.113232
Q8K4G5,0.1183595
Q8K4L3,0.462109
Q8K4Z3,0.0357175
Q8K4Z5,0.39668
Q8QZR5,0.1033445
Q8QZS1,0.038342
Q8QZT1,0.0378845
Q8QZY1,0.235547
Q8R001,0.1016355
Q8R010,0.164746
Q8R016,0.115674
Q8R035,0.153516
Q8R050,0.100659
Q8R081,0.161267
Q8R086,0.0366335
Q8R0P4,0.097424
Q8R104,0.0629395
Q8R123,0.117749
Q8R127,0.039746
Q8R146,0.11604
Q8R164,0.039807
Q8R1A4,0.0453
Q8R1B4,0.350781
Q8R1G2,0.062207
Q8R1Q8,0.214795
Q8R1S0,0.064099
Q8R238,0.071729
Q8R2G4,0.150952
Q8R2Q4,0.322583
Q8R2Y2,0.187939
Q8R326,0.169873
Q8R3B1,0.1135375
Q8R3E3,0.13606
Q8R3F5,0.0836605
Q8R3V5,0.149243
Q8R4H2,1.083203
Q8R4N0,0.0413025
Q8R550,0.096631
Q8R5H1,0.3732425
Q8R5J9,0.155225
Q8VBT0,63.3
Q8VBT1,0.540234
Q8VBW6,0.100537
Q8VBZ3,0.24873
Q8VC30,0.086499
Q8VCA8,0.076367
Q8VCI5,0.318555
Q8VCL2,0.031934
Q8VCM5,0.491406
Q8VCM7,1.0832035
Q8VCM8,0.1778075
Q8VCN9,0.323926
Q8VCR7,0.069775
Q8VCT3,0.0994995
Q8VCT4,0.1757325
Q8VCW8,0.07832
Q8VD75,0.33125
Q8VDC1,0.25166
Q8VDD5,0.220898
Q8VDG5,0.063153
Q8VDJ3,0.320508
Q8VDM4,0.2178465
Q8VDN2,0.059613
Q8VDP3,0.157788
Q8VDP6,0.123853
Q8VDQ1,0.137402
Q8VDT9,0.108838
Q8VE22,0.0741695
Q8VE37,0.029736
Q8VE38,0.082684
Q8VE62,0.091992
Q8VE95,0.041699
Q8VEE1,0.231641
Q8VEK3,0.1977055
Q8VEM8,0.038327
Q8VHQ9,0.137891
Q8VHX6,0.161084
Q8VI36,0.115552
Q8VIJ6,0.18623
Q91UZ5,0.079053
Q91V12,0.039746
Q91V16,0.031567
Q91V41,0.187695
Q91V61,0.086011
Q91V64,0.101025
Q91V92,0.242383
Q91VD9,0.0571105
Q91VH6,0.108594
Q91VI7,0.131787
Q91VK1,0.236523
Q91VR2,0.0357555
Q91VR5,0.135083
Q91VT4,0.0471315
Q91VU6,0.479688
Q91VW5,0.379102
Q91W50,0.460156
Q91W92,0.864453
Q91WD5,0.046582
Q91WK0,0.369336
Q91WK1,0.110059
Q91WK2,0.218213
Q91WM2,0.096448
Q91WQ3,0.157422
Q91WS0,0.0366485
Q91WU5,0.200635
Q91X72,1.1632815
Q91XD6,0.096265
Q91XE4,0.089917
Q91YE8,0.156934
Q91YJ5,0.082227
Q91YM4,0.107556
Q91YP0,0.0380065
Q91YQ5,0.127881
Q91YS8,0.267285
