UniProt,median.K
Q505D7,0.044141
Q505F5,0.163525
Q569Z5,0.27998
Q571I9,0.135205
Q58A65,0.375684
Q5DTJ9,0.299268
Q5EBG6,0.2467775
Q5EBG8,0.4879885
Q5F285,0.041882
Q5FW52,0.1166505
Q5FW53,0.146558
Q5FWK3,0.241895
Q5HZI9,0.030408
Q5IRJ6,0.04353
Q5M8N4,0.04115
Q5RKZ7,0.044507
Q5SRX1,0.283887
Q5SSK3,0.118848
Q5SSW2,0.190869
Q5SSZ5,0.362988
Q5SUC9,0.026349
Q5SVR0,0.39375
Q5SW19,0.378125
Q5SWU9,0.185742
Q5SYL3,0.191602
Q5U458,0.093701
Q5XJY4,0.091168
Q5XJY5,0.2965825
Q60597,0.0837525
Q60605,0.281934
Q60631,0.195752
Q60634,0.1083495
Q60649,0.241406
Q60675,0.026471
Q60676,0.1211055
Q60692,0.130933
Q60710,0.1236085
Q60714,0.1135375
Q60715,2.091992
Q60737,0.34248
Q60759,0.035474
Q60770,0.164136
Q60854,0.0786865
Q60864,0.151685
Q60865,0.313184
Q60866,0.0906495
Q60870,0.074475
Q60875,0.392773
Q60902,0.195996
Q60930,0.035046
Q60931,0.036084
Q60932,0.031689
Q60936,0.159619
Q60960,0.336621
Q60994,0.052319
Q61001,0.0497865
Q61033,0.123608
Q61035,0.249463
Q61081,0.348828
Q61102,0.0732545
Q61129,0.308789
Q61133,0.095288
Q61147,0.4259765
Q61160,0.093945
Q61166,0.235059
Q61171,0.092908
Q61187,0.451123
Q61191,0.09303
Q61207,0.242871
Q61210,0.330273
Q61233,0.167676
Q61234,0.125317
Q61235,0.079663
Q61247,7.3
Q61249,0.227002
Q61292,0.042798
Q61316,0.1551025
Q61387,0.0476195
Q61425,0.028241
Q61545,0.165967
Q61550,0.517285
Q61553,0.1619385
Q61554,0.07002
Q61578,0.025891
Q61584,0.558789
Q61586,0.4064455
Q61595,0.4472165
Q61598,0.122021
Q61599,0.175488
Q61656,1.242383
Q61696,0.154248
Q61699,0.435742
Q61702,0.418164
Q61704,0.099561
Q61738,0.099255
Q61739,0.1225705
Q61768,0.282422
Q61830,0.314648
Q61838,0.323926
Q61879,0.1826905
Q61941,0.023877
Q61990,0.24043
Q62000,0.073773
Q62009,0.117505
Q62048,0.315137
Q62059,0.146985
Q62086,0.286084
Q62165,0.057019
Q62167,0.454297
Q62188,0.136426
Q62219,0.103101
Q62234,0.067578
Q62261,0.159619
Q62318,0.309766
Q62384,0.537793
Q62407,0.081189
Q62417,0.1257445
Q62422,1.168164
Q62425,0.0376405
Q62446,0.333447
Q62448,0.390576
Q62465,0.136914
Q62523,0.5177735
Q63810,3.034375
Q63918,0.098645
Q64010,0.17146
Q64105,0.065015
Q64133,0.0501525
Q64152,0.191113
Q64310,0.142651
Q64314,0.2436035
Q64339,0.11311
Q64433,0.040326
Q64442,0.072949
Q64471,0.065686
Q64511,0.196484
Q64514,0.1558655
Q64520,0.117017
Q64521,0.070142
Q64669,0.0614745
Q64727,0.0508545
Q64735,0.049451
Q64737,0.073621
Q65CL1,0.111157
Q66GT5,0.054028
Q66JZ4,0.211621
Q68EF0,0.153027
Q68FD5,0.130811
Q68FH4,0.066968
Q68FL6,0.180737
Q69ZN7,0.146436
Q69ZP3,0.1125
Q69ZR2,0.863965
Q69ZS7,0.259473
Q6A026,0.134717
Q6A068,0.040967
Q6A0A9,0.303906
Q6A0D4,0.162061
Q6DFW4,0.078687
Q6DID3,0.413281
Q6GQT9,0.5676395
Q6GYP7,0.17085
Q6IRU2,0.200696
Q6NSR8,0.270642
Q6NVE9,0.100049
Q6NZJ6,0.465039
Q6P069,0.06947
Q6P1B1,0.131299
Q6P1F6,0.059888
Q6P2B1,0.303174
Q6P3A8,0.044873
Q6P4T2,0.329541
Q6P5E4,0.142529
Q6P5F9,0.123853
Q6P5H2,0.958325
Q6P8J7,0.054089
Q6P8M1,0.063611
Q6P8X1,0.138989
Q6P9N1,0.099316
