UniProt,median.K
P58771,0.0916
P58774,0.1125
P58854,0.4305
P58871,0.192666667
P59016,0.232
P59017,0.0555
P59041,0.25055
P59325,0.30915
P59672,0.555
P59708,0.12275
P59999,0.112142857
P60122,0.1715
P60229,0.150444444
P60335,0.2858
P60603,0.0667
P60670,0.174
P60766,0.21815
P60843,0.2425
P60867,0.071
P61021,0.2952
P61022,0.46915
P61027,0.1315
P61080,0.915
P61082,0.2157
P61087,0.13275
P61089,0.0814
P61148,0.4135
P61161,0.12975
P61164,0.146333333
P61202,0.15565
P61211,0.25425
P61222,0.1588
P61226,0.114833333
P61255,0.031
P61290,0.61305
P61358,0.091
P61514,0.07595
P61750,0.3692
P61759,0.295071429
P61804,0.11375
P61922,0.0757
P61924,0.21475
P61961,0.160666667
P61971,0.0862
P61979,0.2105
P61982,0.1183
P62071,0.058
P62073,0.0532
P62075,0.0575
P62077,0.3105
P62082,0.112
P62137,0.57355
P62141,0.2734
P62192,0.16205
P62196,0.1853
P62204,0.1593
P62242,0.0738
P62245,0.08115
P62254,0.93
P62259,0.0855
P62264,0.1378
P62267,0.0603
P62270,0.0672
P62274,0.237666667
P62281,0.06965
P62301,0.09825
P62311,0.240333333
P62315,0.0775
P62331,0.143333333
P62334,0.18525
P62500,0.49475
P62627,0.4284
P62631,0.09625
P62702,0.0636
P62717,0.06385
P62743,0.11025
P62746,0.509
P62751,0.084555556
P62754,0.09865
P62774,0.17605
P62806,0.01505
P62814,0.1771
P62821,0.14885
P62827,0.1225
P62830,0.095
P62843,0.184833333
P62849,0.09675
P62855,0.09375
P62858,0.0997
P62869,0.23915
P62874,0.0988
P62880,0.10175
P62889,0.1122
P62892,0.3865
P62897,0.0309
P62900,0.1135
P62908,0.09815
P62911,0.0564
P62918,0.0768
P62932,0.53625
P62962,0.0941
P62996,2.668
P63001,0.1225
P63005,0.28725
P63011,0.273
P63017,0.11405
P63024,0.207
P63028,0.65045
P63030,0.05295
P63037,0.286
P63038,0.0334
P63073,0.170625
P63085,0.1954375
P63101,0.1212
P63147,0.3985
P63158,0.09325
P63168,0.1695
P63242,0.1546
P63254,0.1106
P63276,0.0915
P63323,0.10425
P63325,0.09985
P63328,0.1277
P63330,0.214
P67778,0.0352
P67871,0.2255
P67984,0.114714286
P68037,0.1127
P68040,0.1161
P68134,0.0241
P68254,0.2176
P68368,0.1059
P68372,0.059
P68510,0.23205
P69566,0.496
P70122,0.486611111
P70158,0.285
P70168,0.1462
P70170,0.218
P70195,0.19875
P70257,0.428
P70261,0.213416667
P70265,0.883
P70268,0.352
P70274,2.275
P70288,0.16375
P70290,0.169555556
P70295,0.35575
P70296,0.0585
P70297,0.415666667
P70302,0.7922
P70313,0.2045
P70335,0.147
P70336,0.358428571
P70349,0.06215
P70362,0.261
P70398,0.29065
P70404,0.0548
P70414,0.1893
P70452,0.196
P70460,0.177666667
P70670,0.1855
P70695,0.0714
P70698,0.18765
P70704,0.157555556
P80313,0.1451
P80314,0.17875
P80315,0.1742
P80316,0.16215
P80317,0.17105
P80318,0.17275
P81117,0.463
P82198,0.20485
P82347,0.21935
P82348,0.071
P82349,0.066833333
P82350,0.07005
P83741,0.2445625
P83882,0.717714286
P83917,0.25
P84078,0.163666667
P84084,0.2002
P84091,0.2167
P84096,0.1588125
P84099,0.09385
P85094,0.0638
P97290,1.954
P97298,0.559
P97314,0.162722222
P97315,0.089666667
P97333,1.329916667
P97346,0.253
P97351,0.08345
P97355,0.14135
P97370,0.123
P97371,0.1914
P97372,0.168555556
P97379,0.389571429
P97384,0.17825
P97390,0.1168
P97393,0.211
P97429,0.14345
P97434,0.275333333
P97443,0.0716
P97447,0.14335
P97449,0.1035
P97450,0.03925
P97461,0.0522
P97467,0.86175
P97478,0.3705
P97493,0.1412
P97494,0.080666667
P97499,0.3317
P97742,0.1258
P97765,0.587
P97792,0.285166667
P97807,0.0313
P97821,0.443375
P97822,0.6486
P97823,0.0465
P97825,0.324857143
P97855,0.199
P97872,0.2285
P97927,0.1082
P97930,0.377
P98078,0.266375
P98156,0.2880625
P98192,0.22945
P98197,0.588
P98203,0.1165
P99024,0.1091
P99026,0.14455
P99027,0.11145
P99028,0.04425
P99029,0.04085
Q00519,0.17385
Q00612,0.121333333
Q00623,0.74735
Q00897,0.36
Q00915,0.5049375
Q00PI9,0.19325
Q01149,0.02
Q01279,0.4323
Q01339,1.2563
Q01405,0.13505
Q01730,0.082
Q01768,0.094388889
Q01815,0.1576
Q01853,0.20435
Q02013,0.1476
Q02053,0.12285
Q02248,0.1274
Q02257,0.08245
Q02357,0.166285714
Q02566,0.06935
Q02788,0.0279
Q02819,0.80655
Q03249,0.08945
Q03265,0.039
Q03958,0.094
Q04447,0.1122
Q04736,0.1467
Q04750,0.436
Q04857,0.02245
Q05144,0.21495
Q05186,0.38
Q05793,0.0827
Q05816,0.11225
Q05920,0.0983
Q05BC3,0.1046
Q05D44,2.365625
Q06138,0.2636
Q06185,0.021
Q06890,0.65005
Q07076,0.1238
Q07113,0.0745
Q07417,0.0352
Q07456,0.64765
Q08091,0.1199
Q08093,0.761
Q08481,0.417
Q08857,0.14615
Q08879,1.137611111
Q0II04,0.0408
Q0VGY8,3.564666667
Q11011,0.0842
Q11136,0.4297
Q148W8,0.325666667
Q149B8,0.1319
Q14C51,0.1137
Q14CH7,0.24475
Q1ERP8,0.2204
Q1HFZ0,0.251333333
Q1XH17,0.12395
Q2EMV9,0.1314
Q2TBE6,0.20525
Q2TPA8,0.0585
Q2VLH6,0.345
Q3B7Z2,0.1659
Q3KNM2,0.18195
Q3TBT3,0.127
Q3TBW2,0.0375
Q3TC72,0.045
Q3TC93,0.3569
Q3TCH7,0.31555
Q3TCJ1,0.1732
Q3TCN2,0.495
Q3TDQ1,0.1272
Q3TEA8,0.13995
Q3THE2,0.455
Q3THF9,0.533
Q3THG9,0.038
Q3THK7,0.4607
Q3THS6,0.2025
Q3TIU4,0.1765
Q3TIV5,1.2868
Q3TJD7,0.09155
Q3TJZ6,0.1495
Q3TL26,0.436857143
Q3TL44,0.2137
Q3TLP5,0.03145
Q3TMH2,0.1481
Q3TMP8,0.10495
Q3TTY5,0.092
Q3TUH1,0.046
Q3TVI8,0.13105
Q3TW96,0.140142857
Q3TWI9,0.088
Q3TXS7,0.14745
Q3TYX3,0.086666667
Q3TZ89,0.109
Q3TZZ7,0.1968
Q3U0B3,0.07945
Q3U0M1,0.22975
Q3U0S6,0.191944444
Q3U0V1,0.1156
Q3U186,0.109111111
Q3U1J4,0.29275
Q3U2A8,0.112
Q3U308,0.245
Q3U3R4,0.1130625
Q3U4I7,0.0508
Q3U5Q7,0.16555
Q3U6U5,0.166333333
Q3U7R1,0.158
Q3U9G9,0.212277778
Q3UBX0,0.098666667
Q3UDE2,0.11545
Q3UEB3,0.2185
Q3UFY7,0.4665
Q3UGF1,2.625
Q3UGR5,0.06075
Q3UH60,0.063
Q3UH66,0.599333333
Q3UH68,0.3153125
Q3UHB1,0.18705
Q3UHC7,0.73
Q3UHI0,0.769
Q3UHJ0,0.2859
Q3UHX2,0.719388889
Q3UHZ5,0.7359
Q3UIA2,0.3225
Q3UIJ9,0.6045
Q3UIR3,0.361
Q3UIU2,0.03125
Q3UIZ8,0.2304
Q3UJB3,1.176
Q3UJB9,0.418714286
Q3UJD6,0.444
Q3UJU9,0.4576
Q3UKJ7,0.183666667
Q3ULD5,0.03275
Q3ULF4,0.10355
Q3ULJ0,0.073
Q3UM45,0.1097
Q3UMF0,0.19775
Q3UN02,0.35
Q3UN90,0.0413
Q3UPH1,0.32185
Q3UPL0,0.2254
Q3UQ28,0.708333333
Q3UQ44,0.111
Q3UQ84,0.1144
Q3URD3,0.122
Q3URE1,0.07795
Q3URS9,0.0655
Q3UTJ2,0.1268
Q3UV17,0.027
Q3UV70,0.0844
Q3UVK0,0.2708125
Q3UW53,0.385
Q3UYV9,0.7322
Q3UZA1,0.20325
Q3V1L4,0.13665
Q3V384,0.05575
Q3V3R4,0.1104
Q499X9,0.08595
Q4ACU6,0.34125
Q4FZC9,0.3772
Q4KML4,0.114333333
Q4U4S6,0.47265
Q4VA53,0.232055556
Q4VAE3,0.03255
Q4VBD2,0.169
Q501J2,0.3495
Q505D1,0.128
Q505D7,0.045666667
Q505F5,0.160833333
Q569Z5,0.431
Q569Z6,0.2795
Q571I9,0.1315
Q58A65,0.4083
Q5BKP2,0.294
Q5DTJ9,0.2964
Q5EBG6,0.21395
Q5EBG8,0.363785714
Q5EG47,0.056
Q5F285,0.046071429
Q5F2E8,0.063
Q5FW52,0.122
Q5FW53,0.14465
Q5FWK3,0.265666667
Q5H8C4,0.05675
Q5HZI9,0.032083333
Q5I1X5,0.1204
Q5IRJ6,0.04355
Q5M8N4,0.04225
Q5NBU8,0.101
Q5NCS9,0.773
Q5ND29,1.1975
Q5ND52,0.422
Q5RJG7,0.249
Q5RKZ7,0.051
Q5RL79,0.18725
Q5SRX1,0.289142857
Q5SSK3,0.12465
Q5SSW2,0.18855
Q5SSZ5,0.315888889
Q5SUC9,0.0428
Q5SUR0,0.27275
Q5SVL6,0.183666667
Q5SVR0,0.28355
Q5SW19,0.35025
Q5SWT3,0.0454
Q5SWU9,0.186
Q5SYD0,0.295
Q5SYL3,0.184125
Q5U458,0.08825
Q5XJY4,0.0905
Q5XJY5,0.28585
Q5XPI3,0.055
Q60590,0.778
Q60591,0.0815
Q60592,0.152333333
Q60597,0.0839
Q60605,0.25325
Q60631,0.29985
Q60634,0.11315
Q60649,0.22435
Q60675,0.0252
Q60676,0.1449
Q60692,0.132388889
Q60710,0.1235
Q60714,0.10745
Q60715,2.02345
Q60737,0.342
Q60739,0.215
Q60749,0.306285714
Q60759,0.0397
Q60770,0.16865
Q60823,0.467
Q60847,0.1625
Q60854,0.0825
Q60864,0.14185
