UniProt,median.K
Q07113,0.792188
Q07417,0.037671
Q08091,0.058423
Q08481,0.332959
Q08857,0.178418
Q08879,0.652539
Q11011,0.095654
Q11136,0.16145
Q149B8,0.119092
Q14C51,0.183301
Q14CH7,0.1776245
Q1XH17,0.119092
Q2EMV9,0.174146
Q2NL51,0.1566895
Q2TPA8,0.0800905
Q3B7Z2,0.169629
Q3KNM2,0.220654
Q3TC72,0.0410275
Q3TC93,0.248486
Q3TCH7,0.272656
Q3TCJ1,0.898999
Q3TEA8,0.174023
Q3THE2,0.528516
Q3THG9,0.429883
Q3THK7,0.484082
Q3THS6,0.450391
Q3TL44,0.039624
Q3TLP5,0.047192
Q3TMH2,0.103955
Q3TVI8,1.05
Q3TZZ7,0.321484
Q3U0B3,0.100476
Q3U0S6,0.216443
Q3U0V1,0.114575
Q3U1J4,0.2018555
Q3U2A8,0.081616
Q3U3R4,0.117627
Q3U487,0.340527
Q3U7R1,0.1460085
Q3UDE2,0.103467
Q3UGR5,0.057629
Q3UH68,0.560742
Q3UHB1,0.257153
Q3UHJ0,0.251172
Q3UHX2,0.180371
Q3UIU2,0.026746
Q3UIZ8,0.218945
Q3ULD5,0.088635
Q3ULF4,0.118359
Q3ULJ0,0.079541
Q3UM45,0.1156125
Q3UMR5,0.048535
Q3UPH1,0.097485
Q3UPL0,0.357617
Q3UQ84,0.079144
Q3UQN2,0.191357
Q3URD3,0.136548
Q3URE1,0.089673
Q3UTJ2,0.107861
Q3UZA1,0.182812
Q3V009,0.18916
Q3V1L4,0.176465
Q3V384,0.052747
Q3V3R4,0.149365
Q4KML4,0.0854615
Q4PJX1,0.204297
Q4VAA2,0.1496095
Q4VAE3,0.037
Q58A65,0.3556645
Q59J78,0.068494
Q5BL07,0.14668
Q5DTJ9,0.432324
Q5EBG6,0.204541
Q5EBG8,0.392041
Q5FW52,0.319287
Q5FW53,0.163525
Q5FWK3,0.540112
Q5IRJ6,0.0430725
Q5M8N4,0.0371525
Q5NCE8,0.035413
Q5SRX1,0.453809
Q5SSK3,0.148145
Q5SSW2,0.613965
Q5SUC9,0.027905
Q5SUR0,0.42381
